編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWRMLMJKHKFFAH38CA,2,25.37,見其他登記事項,鋼筋混凝土造,102年3月27日,十層,
RPQSMLMJKHKFFAH87CA,2,25.37,見其他登記事項,鋼筋混凝土造,102年3月27日,十層,
RPXOMLNJKHKFFAH28CA,9,207.58,住家用,鋼筋混凝土造,95年2月21日,二十五層,七層
RPXOMLNJKHKFFAH28CA,9,49.70,共有部份,鋼筋混凝土造,95年2月21日,二十五層,
RPXOMLNJKHKFFAH28CA,9,48.26,共有部份,鋼筋混凝土造,95年2月21日,二十五層,
RPPPMLNJKHKFFAH57CA,21,74.12,住家用,鋼筋混凝土造,83年6月16日,八層,七層
RPPPMLNJKHKFFAH57CA,21,11.40,共有部份,鋼筋混凝土造,83年6月16日,八層,
RPPPMLNJKHKFFAH57CA,21,14.41,共有部份,鋼筋混凝土造,83年6月16日,八層,
RPRQMLNJKHKFFAH87CA,19,73.31,住家用,鋼筋混凝土造,84年11月3日,二十層,十二層
RPRQMLNJKHKFFAH87CA,19,10.24,共有部份,鋼筋混凝土造,84年11月3日,二十層,
RPRQMLNJKHKFFAH87CA,19,15.14,共有部份,鋼筋混凝土造,84年11月3日,二十層,
RPPRMLNJKHKFFAH77CA,1,94.94,住家用,鋼筋混凝土造,103年1月17日,十五層,八層
RPPRMLNJKHKFFAH77CA,1,55.31,見其他登記事項,鋼筋混凝土造,103年1月17日,十五層,
RPPRMLNJKHKFFAH77CA,1,19.77,見其他登記事項,鋼筋混凝土造,103年1月17日,十五層,
RPSNMLPJKHKFFAH87CA,16,116.47,住家用,鋼筋混凝土造,88年2月8日,十二層,十層
RPSNMLPJKHKFFAH87CA,16,43.40,共有部份,鋼筋混凝土造,88年2月8日,十二層,
RPSNMLPJKHKFFAH87CA,16,23.07,共有部份,鋼筋混凝土造,88年2月8日,十二層,
RPWOMLOJKHKFFAH28CA,21,34.45,見其他登記事項,鋼筋混凝土造,82年11月10日,八層,七層
RPWOMLOJKHKFFAH28CA,21,11.58,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPWOMLOJKHKFFAH28CA,21,9.82,共有部份,鋼筋混凝土造,82年11月10日,八層,
RPRNMLQJKHKFFAH87CA,31,73.96,住家用,鋼筋混凝土造,72年7月2日,五層,四層
RPTPMLQJKHKFFAH28CA,2,258.97,住家用,鋼筋混凝土造,102年6月20日,二十七層,十層
RPTPMLQJKHKFFAH28CA,2,90.20,見其他登記事項,鋼筋混凝土造,102年6月20日,二十七層,
RPTPMLQJKHKFFAH28CA,2,78.67,見其他登記事項,鋼筋混凝土造,102年6月20日,二十七層,
RPVPMLQJKHKFFAH48CA,7,67.65,住家用,鋼筋混凝土造,96年8月22日,十三層,二層
RPVPMLQJKHKFFAH48CA,7,42.77,共有部份,鋼筋混凝土造,96年8月22日,十三層,
RPVPMLQJKHKFFAH48CA,7,15.69,共有部份,鋼筋混凝土造,96年8月22日,十三層,
