編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLQLKHKFFAK48CA,8,284.75,農舍,見其他登記事項,96年4月24日,二層,一層 二層
RPPNMLNJKHKFFBK77CA,19,26.32,見其他登記事項,鋼筋混凝土造,84年8月15日,,
RPPNMLNJKHKFFBK77CA,19,96.75,住家用,鋼筋混凝土造,84年8月15日,,四層
RPRNMLOJKHKFFBK08CA,20,155.62,住家用,鋼筋混凝土造,83年8月15日,五層,三層
RPRNMLOJKHKFFBK08CA,20,22.49,見其他登記事項,鋼筋混凝土造,83年8月15日,五層,
RPSNMLTJKHKFFBK68CA,23,195.74,住家用,鋼筋混凝土造,80年11月17日,,一層 二層 三層 四層
RPSNMLLKKHKFFBK97CA,,559.11,住家用,鋼筋混凝土造,103年12月19日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPQNMLOJKHKFFDK18CA,22,97.99,住家用,鋼筋混凝土造,81年9月16日,七層,七層
RPQNMLOJKHKFFDK18CA,22,12.31,見其他登記事項,,81年9月16日,,
RPRNMLOJKHKFFDK28CA,36,73.95,住家用,鋼筋混凝土造,67年12月1日,四層,四層
RPRNMLOJKHKFFDK28CA,36,5.72,見其他登記事項,鋼筋混凝土造,67年12月1日,四層,
RPQNMLSJKHKFFDK58CA,,78.39,見其他登記事項,鋼筋混凝土造,103年8月20日,五層,二層
RPQNMLSJKHKFFDK58CA,,31.86,共有部分,鋼筋混凝土造,103年8月20日,五層,
RPSNMLOKKHKFFDK48CA,,65.55,見其他登記事項,鋼筋混凝土造,103年9月29日,十五層,十層
RPSNMLOKKHKFFDK48CA,,8.98,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPSNMLOKKHKFFDK48CA,,14.16,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPQOMLOLKHKFFDK48CA,1,381.95,農舍,鋼筋混凝土造,103年4月3日,三層,一層 二層 三層
RPOOMLMJKHKFFFK08CA,36,107.34,住家用,加強磚造,68年5月30日,二層,一層 二層
RPPOMLMJKHKFFFK18CA,,193.39,,,,,
RPQOMLMJKHKFFFK28CA,20,254.02,住家用,鋼筋混凝土造,83年9月10日,五層,一層 二層 三層 四層 五層
RPQNMLNJKHKFFFK28CA,12,172.95,見其他登記事項,鋼筋混凝土造,91年11月13日,三層,一層 二層 三層
RPQPMLNJKHKFFFK48CA,,106.36,,,,,
RPQPMLNJKHKFFFK48CA,,28.46,,,,,
RPSNMLOJKHKFFFK58CA,3,222.49,見其他登記事項,見其他登記事項,101年1月12日,三層,一層 二層 三層
RPUNMLKKKHKFFFK48CA,12,153.30,住家用,鋼筋混凝土造,91年10月25日,四層,一層 二層 三層 四層
RPSOMLMJKHKFFFK58DA,32,100.80,住家用,加強磚造,71年10月22日,二層,一層 二層
RPVNMLTJKHKFFFK76CA,,116.35,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,六層
RPVNMLTJKHKFFFK76CA,,18.86,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPVNMLTJKHKFFFK76CA,,19.89,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPVNMLTJKHKFFFK76CA,,.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPVNMLTJKHKFFFK76CA,,30.87,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPSNMLQJKHKFFFK78CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,十層
RPSNMLQJKHKFFFK78CA,1,20.11,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPSNMLQJKHKFFFK78CA,1,20.95,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPSNMLQJKHKFFFK78CA,1,.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPSNMLQJKHKFFFK78CA,1,30.87,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPWNMLQJKHKFFFK56CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,十層
RPWNMLQJKHKFFFK56CA,1,20.11,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPWNMLQJKHKFFFK56CA,1,20.95,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPWNMLQJKHKFFFK56CA,1,.60,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPWNMLQJKHKFFFK56CA,1,61.73,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPRNMLTJKHKFFFK98CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,九層
RPRNMLTJKHKFFFK98CA,1,20.11,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPRNMLTJKHKFFFK98CA,1,20.95,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPRNMLTJKHKFFFK98CA,1,.45,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPRNMLTJKHKFFFK98CA,1,46.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPTNMLTJKHKFFFK56CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,十層
RPTNMLTJKHKFFFK56CA,1,19.19,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPTNMLTJKHKFFFK56CA,1,17.92,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPTNMLTJKHKFFFK56CA,1,.45,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPTNMLTJKHKFFFK56CA,1,46.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPRNMLNKKHKFFFK48CA,7,230.28,見其他登記事項,見其他登記事項,97年6月17日,四層,一層 二層 三層 四層 電梯樓梯間
RPPOMLTJKHKFFFK88CA,,116.35,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,七層
RPPOMLTJKHKFFFK88CA,,18.86,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPPOMLTJKHKFFFK88CA,,23.00,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPPOMLTJKHKFFFK88CA,,.45,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPPOMLTJKHKFFFK88CA,,46.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPQOMLTJKHKFFFK98CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,十一層
RPQOMLTJKHKFFFK98CA,1,20.11,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPQOMLTJKHKFFFK98CA,1,17.84,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPQOMLTJKHKFFFK98CA,1,.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPQOMLTJKHKFFFK98CA,1,30.87,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPROMLTJKHKFFFK09CA,1,102.56,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,九層
RPROMLTJKHKFFFK09CA,1,20.11,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPROMLTJKHKFFFK09CA,1,20.95,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPROMLTJKHKFFFK09CA,1,.30,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,一層
RPROMLTJKHKFFFK09CA,1,30.87,見其他登記事項,鋼筋混凝土造,103年7月4日,十一層,
RPTNMLPJKHKFFFK78CA,34,84.54,住家用,加強磚造,70年1月20日,二層,一層 二層
RPPOMLNJKHKFFDK08CA,21,85.77,住家用,鋼筋混凝土造,82年8月6日,五層,五層
RPPOMLNJKHKFFDK08CA,21,11.03,見其他登記事項,鋼筋混凝土造,82年8月6日,,
RPPOMLNJKHKFFDK08CA,21,5.41,見其他登記事項,鋼筋混凝土造,82年8月6日,,
RPTOMLTJKHKFFCK98CA,7,132.25,見其他登記事項,見其他登記事項,96年10月15日,一層,一層
RPQNMLQJKHKFFBK18CA,34,145.20,住家用,加強磚造,70年1月10日,,一層 二層 見其他登記事項
RPQNMLSJKHKFFBK38CA,21,125.00,住家用,鋼筋混凝土造,82年10月22日,,一層 二層 三層
RPPNMLQJKHKFFCK18CA,,110.85,見其他登記事項,鋼筋混凝土造,103年10月24日,三層,一層 二層 三層 見其他登記事項
RPPNMLQJKHKFFCK18CA,,110.85,見其他登記事項,鋼筋混凝土造,103年10月24日,三層,一層 二層 三層 見其他登記事項
RPPNMLLKKHKFFBK67CA,1,570.05,住商用,鋼筋混凝土造,102年12月6日,五層,一層 二層 三層 四層 五層
RPSOMLQKKHKFFBK58CA,8,217.35,住家用,鋼筋混凝土造,95年12月7日,四層,一層 二層 三層 四層 儲藏室
RPSOMLQKKHKFFBK58CA,8,217.35,住家用,鋼筋混凝土造,95年12月7日,四層,一層 二層 三層 四層 儲藏室
RPPNMLQJLHKFFCK28CA,22,202.96,住家用,鋼筋混凝土造,81年11月30日,三層,一層 二層 三層
RPVOMLNKKHKFFDK78CA,11,21.11,住家用,鋼筋混凝土造,93年5月13日,三層,一層
SPVOMLNKKHKFFDK88CA,11,20.69,住家用,鋼筋混凝土造,93年5月13日,三層,一層
RPWOMLNKKHKFFDK88CA,11,16.17,住家用,鋼筋混凝土造,93年5月13日,三層,三層
RPXOMLNKKHKFFDK98CA,11,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,三層
RPOPMLNKKHKFFDK18CA,11,15.79,住家用,鋼筋混凝土造,93年5月13日,三層,三層
RPPNMLQLKHKFFEK58CA,19,91.93,住家用,鋼筋混凝土造,85年1月31日,五層,五層
RPVNMLPJKHKFFFK98CA,,136.63,住家用,木造,,一層,一層
RPXNMLOJKHKFFFK09CA,13,144.18,見其他登記事項,鋼筋混凝土造,91年1月4日,三層,一層 二層 三層
RPTNMLNKKHKFFFK68CA,20,37.91,住家用,鋼筋混凝土造,84年6月23日,七層,五層
RPXNMLQJKHKFFFK66CA,22,96.33,住家用,鋼筋混凝土造,82年6月28日,六層,三層
RPXNMLQJKHKFFFK66CA,22,13.27,住家用,鋼筋混凝土造,82年6月28日,六層,
RPQNMLQJKHKFFFK58CA,39,364.24,住商用,鋼筋混凝土造,65年4月8日,四層,一層 二層 三層 四層 騎樓
RPRNMLTKKHKFFFK09CA,40,334.16,住家用,見其他登記事項,63年10月2日,三層,一層 二層 三層 騎樓
RPSNMLQLKHKFFFK98CA,17,79.50,住家用,鋼筋混凝土造,86年8月27日,七層,一層
RPSNMLQLKHKFFFK98CA,17,16.43,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,81.86,住家用,鋼筋混凝土造,86年8月27日,七層,五層
RPSNMLQLKHKFFFK98CA,17,17.97,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,89.28,住家用,鋼筋混凝土造,86年8月27日,七層,七層
RPSNMLQLKHKFFFK98CA,17,16.03,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,16.03,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,79.50,住家用,鋼筋混凝土造,86年8月27日,七層,一層
RPSNMLQLKHKFFFK98CA,17,16.03,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,79.50,住家用,鋼筋混凝土造,86年8月27日,七層,一層
RPSNMLQLKHKFFFK98CA,17,16.23,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,80.68,住家用,鋼筋混凝土造,86年8月27日,七層,三層
RPSNMLQLKHKFFFK98CA,17,17.97,見其他登記事項,鋼筋混凝土造,86年8月27日,,
RPSNMLQLKHKFFFK98CA,17,89.28,住家用,鋼筋混凝土造,86年8月27日,七層,三層
