鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
大湖鄉,土地,百壽段631~660地號,2951.32,,山坡地保育區,農牧用地,1061025,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,457,,0.0,0,1.連件2.重測土地，重測前面積合計：2900平方公尺。,RPPNMLNKKIMFFAK08CA
苗栗市,房地(土地+建物),苗栗縣苗栗市水源里6鄰恭敬路271~300號,6.24,住,,,1061009,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870626,31.75,1,1,1,有,有,835000,26299,,0.0,0,,RPQNMLNLJIMFFBK28CA
公館鄉,建物,苗栗縣公館鄉鶴岡村4鄰91~120號,0.0,,,,1061106,土地0建物1車位0,全,,透天厝,住家用,加強磚造,0700820,54.85,3,2,2,有,無,660000,12033,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLOLJIMFFBK68CA
公館鄉,土地,館聖段421~450地號,98.42,住,,,1060825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4460000,45316,,0.0,0,,RPROMLSJKIMFFBK88CA
苗栗市,土地,巨蛋段1081~1110地號,228.33,,山坡地保育區,農牧用地,1061127,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,897932,3933,,0.0,0,,RPPNMLRKKIMFFBK58CA
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮苑東里1鄰孝順街2巷1~30號,195.06,住,,,1061023,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,,232.51,5,3,2,有,無,8100000,34837,,0.0,0,,RPPNMLKMJIMFFCK08CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮崎頂里21鄰和仁街89巷3弄1~30號,103.54,,工業區,丁種建築用地,1061016,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960201,135.98,4,2,3,有,無,6200000,45595,,0.0,0,,RPWNMLMLJIMFFDK98CA
後龍鎮,土地,頂東段631~660地號,199.65,,特定農業區,水利用地,1061023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2504,,0.0,0,,RPUNMLNLJIMFFDK88CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮大埔里2鄰大埔三街217巷1~30號,114.2,住,,,1061014,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041208,239.21,4,2,4,有,有,9650000,40341,,0.0,0,共有人共4人。一樓部分為停車空間。,RPXNMLNLJIMFFDK56CA
竹南鎮,房地(土地+建物),苗栗縣竹南鎮中港里15鄰新生路106巷1~30號,101.46,住,,,1060825,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050712,201.96,4,2,5,有,無,8270000,40949,,0.0,0,,RPROMLNLJIMFFDK68CA
竹南鎮,土地,中興段961~990地號,20.4,其他,,,1061031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,476544,23360,,0.0,0,(包含)公共設施保留地之交易。,RPWNMLOLJIMFFDK56CA
竹南鎮,土地,龍鳳段601~630地號,210.5,其他,,,1061031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1886080,8960,,0.0,0,(包含)公共設施保留地之交易。,RPXNMLOLJIMFFDK66CA
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮大埔里2鄰科專七路451~480號,37.26,住,,,1060901,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051012,138.19,3,2,2,有,無,7100000,51612,坡道平面,20.0,1000000,103年12月預售屋買賣,新成屋尚未成立管委會,RPQNMLOJKIMFFDK48CA
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉永樂路31~60號,41.46,住,,,1061001,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051026,136.82999999999998,3,2,2,有,有,5600000,40927,,0.0,0,,RPRNMLMLJIMFFEK58CA
銅鑼鄉,土地,新雞隆段1981~2010地號,2226.0,,山坡地保育區,農牧用地,1060801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,180,,0.0,0,,RPUNMLOLJIMFFEK09CA
銅鑼鄉,土地,新雞隆段1981~2010地號,4627.0,,山坡地保育區,農牧用地,1060801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,130,,0.0,0,,RPVNMLOLJIMFFEK56CA
三義鄉,房地(土地+建物),苗1~30號,1824.0,,山坡地保育區,農牧用地,1061101,土地1建物1車位0,一層，二層,二層,農舍,農舍,見其他登記事項,1060922,330.38,2,1,2,有,無,15080000,,,0.0,0,房屋係權利人出資興建之農舍。,RPQNMLOJKIMFFEK58CA
