鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
鶯歌區,建物,新北市鶯歌區中山路329巷26弄1~30號,0.0,商,,,1061101,土地0建物1車位1,四層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0991021,156.31,4,2,2,有,有,有,23000,147,坡道平面,19.85,0,,RPUNMLNLJIMFFIF09CC
瑞芳區,房地(土地+建物),新北市瑞芳區員山子路員山巷1~30號,27.21,,鄉村區,乙種建築用地,1061101,土地1建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871124,67.18,3,2,2,有,有,無,6500,97,,0.0,0,,RPSNMLNLJIMFFFF58CC
中和區,建物,新北市中和區建康路61~90號,0.0,工,,,1061121,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0830812,132.26999999999998,4,2,2,有,有,無,28380,215,,0.0,0,,RPPNMLNLJIMFFHF58DC
樹林區,房地(土地+建物),新北市樹林區中山路二段151巷8弄1~30號,23.11,工,,,1061101,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0831024,92.04,0,0,0,無,無,無,16000,174,,0.0,0,做倉庫使用,RPPNMLNLJIMFFIF68DC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,3.9,住,,,1061014,土地1建物1車位0,二十三層,33,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.99,1,1,1,有,有,有,8000,191,,0.0,0,1.含管理費(每坪50元)。,RPROMLNLJIMFFDF58EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,8.6,住,,,1061113,土地1建物1車位0,二十一層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,91.02,2,2,1,有,有,有,13000,143,,0.0,0,含管理費(每坪50元)。,RPRNMLOLJIMFFDF58EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,4.04,住,,,1061106,土地1建物1車位0,二十二層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.72,1,1,1,有,有,有,8500,204,,0.0,0,含管理費。,RPWNMLOLJIMFFDF09EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,8.73,住,,,1061103,土地1建物1車位0,八層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,92.88,3,2,2,有,有,無,13000,140,,0.0,0,含管理費。,RPXNMLOLJIMFFDF56EC
汐止區,車位,新北市汐止區大同路三段601~630號,6.71,住,,,1061101,土地0建物0車位1,,,其他,,,,21.35,0,0,0,有,有,無,2000,,坡道機械,21.35,2000,1.機械式上層停車位含管理費450元。,RPTOMLOLJIMFFDF88EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,8.53,住,,,1061116,土地1建物1車位0,三十二層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,90.74,6,2,2,有,有,無,14000,154,,0.0,0,含管理費(每坪50元)。,RPUOMLOLJIMFFDF98EC
汐止區,車位,新北市汐止區大同路三段601~630號,5.54,住,,,1061111,土地0建物0車位1,,,其他,,,,69.33,0,0,0,有,有,無,3000,,坡道平面,69.33,3000,1.平面式車位含管理費(每個500元)。,RPOPMLOLJIMFFDF48EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,3.91,住,,,1061105,土地1建物1車位0,十四層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.72,1,1,1,有,有,有,8000,192,,0.0,0,含管理費(每坪50元)。,RPSPMLOLJIMFFDF88EC
汐止區,房地(土地+建物),新北市汐止區大同路三段601~630號,5.35,住,,,1061110,土地1建物1車位0,二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880201,66.77000000000001,1,1,1,有,有,有,9000,135,,0.0,0,,RPWQMLOLJIMFFDF76EC
淡水區,房地(土地+建物),新北市淡水區民族路31~60號,26.84,工,,,1061120,土地1建物1車位0,一層,23,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880111,129.41,0,0,0,無,無,無,25000,193,,0.0,0,,RPROMLOLJIMFFEF68DC
中和區,建物,新北市中和區華新街143巷106弄1~30號,0.0,住,,,1061031,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701130,85.05,3,2,2,有,無,無,12000,141,,0.0,0,,RPTNMLOLJIMFFHF98CC
中和區,建物,新北市中和區中正路65巷1~30號,0.0,住,,,1061109,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681004,81.34,2,2,1,有,無,無,15000,184,,0.0,0,,RPWNMLOLJIMFFHF66CC
中和區,建物,新北市中和區景平路493巷12弄1~30號,0.0,住,,,1061112,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681206,85.05,2,2,1,有,無,無,15000,176,,0.0,0,,RPXNMLOLJIMFFHF76CC
中和區,建物,新北市中和區景平路391~420號,0.0,住,,,1061120,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960321,77.51,2,2,1,有,有,無,23500,303,,0.0,0,,RPVPMLOLJIMFFHF76CC
新莊區,建物,新北市新莊區中正路571~600號,0.0,工,,,1061123,土地0建物1車位0,見其他登記事項,3,廠辦,見其他登記事項,加強磚造,0580712,212.82,0,0,0,無,無,無,40000,188,,0.0,0,,RPOPMLOLJIMFFBF08CC
泰山區,房地(土地+建物),新北市泰山區漢口街1~30號,19.36,住,,,1061119,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650511,64.89,2,2,1,有,無,無,11000,170,,0.0,0,,RPQNMLPLJIMFFBF18CC
林口區,房地(土地+建物)+車位,新北市林口區文化一路二段61~90號,55.49,住,,,1061125,土地1建物1車位2,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041204,261.27,3,2,2,有,有,有,38000,145,坡道平面,47.88,0,,RPSNMLQLJIMFFBF48CC
新莊區,建物,新北市新莊區中正路151~180號,0.0,住,,,1061105,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810104,154.76999999999998,4,2,2,有,有,無,23000,149,,0.0,0,,RPOOMLRLJIMFFBF28CC
林口區,建物,新北市林口區中華一路91~120號,0.0,商,,,1061121,土地0建物1車位2,二十一層,29,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030618,396.54999999999995,3,2,3,有,有,有,50000,126,坡道平面,45.46,0,租金含稅,RPQQMLRLJIMFFBF68CC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段91~120號,22.01,住,,,1061101,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840224,134.69,2,2,2,有,有,無,19000,141,坡道平面,0.0,0,,RPRTMLRLJIMFFBF09CC
五股區,建物,新北市五股區新城三路31~60號,0.0,住,,,1061104,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040514,165.20999999999998,3,2,1,有,有,無,22600,137,坡道平面,0.0,0,,RPQUMLRLJIMFFBF09CC
中和區,建物,新北市中和區復興路241~270號,0.0,其他,,,1061119,土地0建物1車位0,十七層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0870216,40.13,0,0,0,無,有,無,9000,224,,0.0,0,,RPRPMLRLJIMFFHF66CC
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路31~60號,27.08,住,,,1061124,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840228,151.62,3,2,2,有,有,有,17000,112,升降機械,0.0,0,,RPVOMLRLJIMFFEF66CC
淡水區,房地(土地+建物),新北市淡水區淡金路38巷31~60號,4.67,住,,,1061111,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,44.67,1,1,1,有,有,有,12500,280,,0.0,0,,RPXOMLRLJIMFFEF86CC
三重區,建物,新北市三重區重新路二段31~60號,0.0,商,,,1061101,土地0建物1車位0,一層,2,店面(店鋪),住家用,磚造,0300101,95.0,0,0,0,無,無,無,88000,926,,0.0,0,,RPRPMLRLJIMFFGF56CC
三重區,建物,新北市三重區光復路一段83巷1~30號,0.0,工,,,1061115,土地0建物1車位1,六層,10,廠辦,工業用,鋼筋混凝土造,0801220,321.44,0,0,0,無,有,無,55000,171,坡道平面,0.0,0,,RPPOMLSLJIMFFGF98CC
中和區,房地(土地+建物),新北市中和區中山路二段61~90號,92.28,商,,,1060718,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0661219,327.4,4,4,4,有,無,有,65000,199,,0.0,0,C2FH10608170025，出租方負擔外牆內縮工程費用以配合汙水道施作，106/07/18-106/10/19為免租裝潢期,RPPNMLSLJIMFFHF56EC
淡水區,房地(土地+建物),新北市淡水區新春街91~120號,25.56,住,,,1061115,土地1建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041223,122.82,2,2,2,有,有,有,16000,130,,0.0,0,,RPVNMLSLJIMFFEF66CC
淡水區,房地(土地+建物)+車位,新北市淡水區中正路一段121~150號,172.93,其他,,,1061128,土地1建物6車位2,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0911225,747.85,0,0,0,無,有,有,136224,182,坡道平面,59.5,0,,RPQOMLSLJIMFFEF88CC
淡水區,房地(土地+建物),新北市淡水區民權路1~30號,5.78,工,,,1061031,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,55.1,1,2,2,有,有,有,18000,327,,0.0,0,租金含管理費。,RPSOMLSLJIMFFEF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段121~150號,32.37,住,,,1061125,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011101,175.97,3,2,2,有,有,有,20026,114,坡道平面,33.3,0,,RPWOMLSLJIMFFEF86CC
中和區,建物,新北市中和區興南路一段85巷31~60號,0.0,住,,,1061109,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020528,180.17000000000002,4,2,2,有,有,無,31000,172,坡道平面,0.0,0,,RPRNMLSLJIMFFHF56CC
中和區,建物,新北市中和區南山路1~30號,0.0,住,,,1061106,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680817,68.25,0,0,0,無,無,無,26000,381,,0.0,0,,RPQOMLSLJIMFFHF56CC
土城區,房地(土地+建物),新北市土城區福安街91~120號,3354.63,工,,,1061118,土地1建物1車位0,一層,1,工廠,工業用,加強磚造,0621015,228.66,0,0,0,無,無,無,55650,,,0.0,0,,RPVOMLSLJIMFFAF98CC
土城區,房地(土地+建物),新北市土城區學府路一段126巷61~90號,24.17,住,,,1061125,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831215,115.46,3,2,2,有,有,無,19500,169,,0.0,0,,RPWOMLSLJIMFFAF09CC
土城區,房地(土地+建物),新北市土城區延和路168巷1~30號,35.26,住,,,1061106,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731006,96.48,3,2,1,有,無,有,17000,176,,0.0,0,,RPTPMLSLJIMFFAF88CC
新店區,建物,新北市新店區安興路121~150號,0.0,其他,,,1061122,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050406,91.39,2,2,1,有,無,無,21755,238,,0.0,0,,RPROMLSLJIMFFCF78CC
新店區,建物,新北市新店區北宜路一段61~90號,0.0,其他,,,1061126,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040501,77.24,0,0,0,無,有,無,34000,440,,0.0,0,,RPSOMLSLJIMFFCF88CC
汐止區,建物,新北市汐止區建成路142巷19弄1~30號,0.0,商,,,1061110,土地0建物1車位1,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860423,160.53,4,2,2,有,有,無,28500,178,坡道平面,28.11,0,,RPTNMLSLJIMFFDF98CC
林口區,房地(土地+建物)+車位,新北市林口區文化一路一段61~90號,70.27,住,,,1061122,土地1建物1車位1,見其他登記事項,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041103,272.08,0,0,0,無,有,有,60000,221,坡道平面,33.63,0,,RPPPMLSLJIMFFBF58CC
五股區,建物,新北市五股區新五路三段151~180號,0.0,住,,,1061111,土地0建物1車位1,十層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060721,102.33,2,1,1,有,有,無,18000,176,坡道平面,0.0,0,,RPQPMLSLJIMFFBF68CC
五股區,建物,新北市五股區新五路三段211~240號,0.0,商,,,1061116,土地0建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,114.75,2,1,1,有,有,有,24000,209,坡道平面,0.0,0,,RPRPMLSLJIMFFBF78CC
新莊區,建物,新北市新莊區五權一路1~30號,0.0,,工業區,丁種建築用地,1061105,土地0建物1車位1,二層,8,廠辦,工業用,鋼筋混凝土造,0781028,219.13,0,0,0,無,有,無,33000,151,坡道平面,0.0,0,,RPTQMLSLJIMFFBF09CC
新莊區,房地(土地+建物),新北市新莊區幸福東路72巷1~30號,222.89,工,,,1061107,土地1建物1車位0,全,3,透天厝,工業用,加強磚造,0631015,277.48,0,0,0,無,無,有,50000,180,,0.0,0,,RPXQMLSLJIMFFBF86CC
五股區,建物,新北市五股區新城八路91~120號,0.0,商,,,1061105,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021018,148.9,3,2,1,有,有,無,20000,134,坡道平面,0.0,0,,RPQRMLSLJIMFFBF88CC
五股區,建物,新北市五股區新五路二段241~270號,0.0,住,,,1061106,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050425,251.3,3,2,1,有,有,無,33000,131,坡道平面,0.0,0,,RPRRMLSLJIMFFBF98CC
泰山區,建物,新北市泰山區工專路62巷1~30號,0.0,住,,,1061107,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820811,74.89,3,2,1,有,無,無,14000,187,,0.0,0,,RPURMLSLJIMFFBF66CC
五股區,建物,新北市五股區新城八路1~30號,0.0,商,,,1061111,土地0建物1車位1,七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,109.06,2,1,1,有,有,無,20000,183,坡道平面,0.0,0,,RPOSMLSLJIMFFBF78CC
五股區,建物,新北市五股區新城三路31~60號,0.0,住,,,1061111,土地0建物1車位1,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040514,163.83999999999997,3,2,2,有,有,無,23000,140,坡道平面,0.0,0,,RPPSMLSLJIMFFBF88CC
五股區,建物,新北市五股區芳洲八路91~120號,0.0,住,,,1061112,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030127,155.09,3,2,1,有,有,無,20000,129,坡道平面,0.0,0,,RPQSMLSLJIMFFBF98CC
五股區,建物,新北市五股區芳洲九路31~60號,0.0,住,,,1061113,土地0建物1車位1,七層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041020,182.22000000000003,3,2,1,有,有,無,25000,137,坡道平面,0.0,0,,RPSSMLSLJIMFFBF56CC
五股區,建物,新北市五股區新城八路301~330號,0.0,商,,,1061116,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030129,150.86,3,2,1,有,有,無,21000,139,坡道平面,0.0,0,,RPUSMLSLJIMFFBF76CC
五股區,建物,新北市五股區新城八路31~60號,0.0,商,,,1061127,土地0建物1車位1,九層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,119.71000000000001,3,2,1,有,有,無,18000,150,坡道平面,0.0,0,,RPWSMLSLJIMFFBF96CC
五股區,建物,新北市五股區芳洲路31~60號,0.0,住,,,1061117,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040824,97.05,2,1,1,有,有,無,16000,165,坡道平面,0.0,0,,RPPTMLSLJIMFFBF98CC
新莊區,建物,新北市新莊區思源路481~510號,0.0,商,,,1061123,土地0建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021213,201.67,3,2,2,有,有,有,44000,218,坡道平面,38.7,0,,RPSUMLSLJIMFFBF76CC
新莊區,房地(土地+建物),新北市新莊區昌平街59巷1~30號,5.54,住,,,1061127,土地1建物1車位0,十層,17,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840713,43.129999999999995,1,1,1,有,無,有,12500,290,,0.0,0,,RPPOMLTLJIMFFBF58CC
新莊區,房地(土地+建物),新北市新莊區中華路二段1~30號,740.0,住,,,1060818,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0910628,186.94,0,0,0,無,有,無,136000,728,,0.0,0,,RPOPMLTLJIMFFBF58CC
泰山區,建物,新北市泰山區明志路三段142巷61~90號,0.0,住,,,1060629,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0871003,62.480000000000004,0,0,0,無,有,無,10000,160,,0.0,0,,RPQPMLTLJIMFFBF78CC
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路一段91~120號,33.47,商,,,1061116,土地1建物1車位2,二十六層,35,辦公商業大樓,工業用,見其他登記事項,1031013,459.45,0,0,0,無,有,無,90000,196,坡道機械,55.64,0,,RPWNMLTLJIMFFDF76CC
永和區,建物,新北市永和區環河西路一段61~90號,0.0,住,,,1061128,土地0建物1車位0,九層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990722,163.63,2,2,2,有,有,無,33000,202,,0.0,0,,RPTPMLTLJIMFFHF07CC
