鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中正區,房地(土地+建物),臺北市中正區水源路121~150號,5.97,商,,,1061026,土地4建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680309,58.35,2,2,1,有,有,8000000,137104,,0.0,0,共有人數2人;含增建或未登記建物。,RPOPMLLLJIMFFAA96CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段109巷121~150號,42.44,住,,,1061106,土地2建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020927,174.11,3,2,2,有,有,24000000,137844,坡道平面,0.0,0,,RPXNMLRLJIMFFAA28CA
中正區,房地(土地+建物),臺北市中正區中華路二段307巷1~30號,15.54,住,,,1061019,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0560519,35.11,1,1,1,有,無,5000000,142410,,0.0,0,,RPRNMLSLJIMFFAA77CA
文山區,土地,富德段三小段451~480地號,235.0,其他,,,1061114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1320000,5617,,0.0,0,,RPRNMLKMJIMFFAA07CA
萬華區,房地(土地+建物),臺北市萬華區西園路二段225巷1~30號,39.18,住,,,1061001,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0741023,138.16,4,2,5,有,無,24000000,173712,,0.0,0,地下室增建。,RPPNMLMLJIMFFBA07CA
中正區,房地(土地+建物)+車位,臺北市中正區臨沂街6巷1~30號,34.06,住,,,1061008,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960814,159.41,2,2,2,有,有,45300000,284173,一樓平面,0.0,0,共有人數2人;含增建或未登記建物。,RPRNMLMLJIMFFBA27CA
文山區,房地(土地+建物)+車位,臺北市文山區木新路三段271~300號,9.22,商,,,1061015,土地1建物1車位1,三層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870819,104.65,1,1,1,有,有,12800000,122312,升降平面,41.09,0,夾層增建、陽台外推,RPXNMLOKKIMFFAA97CA
大同區,房地(土地+建物),臺北市大同區大龍街91~120號,12.9,商,,,1061011,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,46.89,2,1,1,有,無,5500000,117296,,0.0,0,,RPRQMLSLJIMFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路31~60號,4.27,商,,,1060921,土地1建物1車位0,九層,十層,套房(1房1廳1衛),見其他登記事項,預力混凝土造,,34.97,1,1,1,有,有,4300000,122963,,0.0,0,,RPPNMLQJKIMFFBA37CA
大同區,土地,橋北段三小段121~150地號,19.9,住,,,1061107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,160804,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLRJKIMFFBA47CA
中山區,房地(土地+建物),臺北市中山區錦州街331~360號,25.21,住,,,1061027,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730524,138.54999999999998,4,2,2,有,有,23000000,166005,,0.0,0,,RPVOMLLLJIMFFCA77CA
中山區,房地(土地+建物),臺北市中山區新生北路三段1~30號,7.35,商,,,1061031,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700122,73.5,2,1,1,有,有,11500000,156463,,0.0,0,共有人數2人;含增建或未登記建物。,RPUNMLMLJIMFFCA67CA
中山區,房地(土地+建物),臺北市中山區雙城街19巷1~30號,3.81,商,,,1061022,土地2建物1車位0,十層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970312,36.59,1,1,1,有,有,7060000,192949,,0.0,0,,RPSPMLMLJIMFFCA67CA
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段31~60號,35.56,商,,,1061013,土地1建物1車位1,八層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0801029,430.37,0,0,0,無,有,77519700,190576,升降平面,33.05,1800000,,RPSOMLTKKIMFFBA18CA
中正區,房地(土地+建物),臺北市中正區中華路一段31~60號,6.5,商,,,1061013,土地1建物2車位0,地下一層,十四層,店面(店鋪),商業用,鋼筋混凝土造,0801029,73.4,0,0,0,無,有,11152400,151940,,0.0,0,,RPTOMLTKKIMFFBA28CA
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段31~60號,130.51,商,,,1061013,土地1建物2車位4,四層，五層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0801029,1591.63,0,0,0,無,有,276161190,184766,升降平面,135.4,7100000,,RPUOMLTKKIMFFBA38CA
中正區,房地(土地+建物)+車位,臺北市中正區中華路一段31~60號,137.99,商,,,1061013,土地1建物2車位4,十二層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0801029,1675.31,0,0,0,無,有,296589060,177035,升降平面,132.2,0,,RPVOMLTKKIMFFBA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷42弄31~60號,60.64,住,,,1061018,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040728,272.73,4,2,3,有,有,47770000,175155,坡道平面,42.28,0,,RPRPMLRLJIMFFCA08CA
中山區,房地(土地+建物),臺北市中山區長春路1~30號,4.07,商,,,1061005,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,46.34,1,1,1,有,有,11480000,247734,,0.0,0,,RPQNMLSLJIMFFCA87CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段167巷1~30號,32.61,住,,,1061011,土地1建物1車位2,十七層，十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840128,284.31,3,2,3,有,有,42800000,150545,坡道平面,80.5,0,,RPSNMLLJKIMFFCA27CA
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街345巷1~30號,49.33,工,,,1060926,土地1建物1車位3,二層,七層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0880918,340.68,0,0,0,無,有,36580000,107373,坡道平面,0.0,0,,RPQNMLOJKIMFFCA37CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,14.1,商,,,1061007,土地1建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,245.58,4,2,2,有,有,42900000,211268,坡道平面,66.66,5100000,,RPTNMLPJKIMFFCA77CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,12.85,商,,,1060921,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,194.94,4,2,2,有,有,39750000,226781,坡道平面,33.33,3100000,,RPUNMLPJKIMFFCA87CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,13.79,商,,,1060825,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,211.73,4,2,2,有,有,44000000,232623,坡道平面,33.33,2500000,,RPVNMLPJKIMFFCA97CA
中山區,房地(土地+建物),臺北市中山區新生北路二段62巷1~30號,5.64,商,,,1060908,土地1建物1車位0,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,77.28,2,2,1,有,有,17000000,219979,,0.0,0,,RPWNMLPJKIMFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,17.23,商,,,1060630,土地1建物1車位2,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,279.01,4,2,3,有,有,51600000,218507,坡道平面,66.66,5200000,,RPXNMLPJKIMFFCA18CA
中山區,房地(土地+建物),臺北市中山區復興北路151~180號,8.41,商,,,1061025,土地1建物2車位0,十二層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851205,61.959999999999994,0,0,0,無,有,14000000,225952,,0.0,0,,RPTPMLQJKIMFFCA08CA
內湖區,車位,臺北市內湖區康樂街110巷1~30號,0.08,住,,,1061031,土地0建物0車位1,,,其他,,,,13.36,0,0,0,有,有,1100000,,坡道機械,13.36,1100000,,RPRPMLNKKIMFFCA67CA
