編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQNMLTLJIMFFAI58CA,湖子內段興安小段,1225.51,都市：住
RPPOMLLLJIMFFAI77CA,竹圍子段二小段,13.72,都市：住
RPSNMLKKKIMFFAI87CA,湖子內段湖美小段,1018.50,都市：住
RPTNMLTLJIMFFAI88CA,車店段車店小段,10.10,都市：住
RPRNMLKKKIMFFAI77CA,竹圍子段,13.40,都市：住
RPOOMLLKKIMFFAI67CA,西門段六小段,3.72,都市：商
RPOOMLLKKIMFFAI67CA,西門段六小段,1.16,都市：商
RPQOMLOJKIMFFAI08CA,彌陀段,11.22,都市：住
RPWNMLMLJIMFFAI48CA,白川段,36.76,都市：住
RPQNMLOJKIMFFAI97CA,長竹段,24.54,都市：住
RPUPMLNLJIMFFAI58CA,竹圍子段三小段,99.00,都市：住
RPXNMLMLJIMFFAI58CA,車店段車店小段,15.16,都市：住
RPUNMLLJKIMFFAI08CA,短竹段,163.00,都市：住
RPROMLKLKIMFFAI97CA,盧東段,65.35,都市：農
RPROMLKLKIMFFAI97CA,盧東段,76.05,都市：農
RPROMLKLKIMFFAI97CA,盧東段,26.37,都市：農
RPROMLKLKIMFFAI97CA,盧東段,311.75,都市：農
RPROMLKLKIMFFAI97CA,盧東段,225.91,都市：農
RPROMLKLKIMFFAI97CA,盧東段,.97,都市：農
RPROMLKLKIMFFAI97CA,盧東段,.86,都市：農
RPROMLKLKIMFFAI97CA,盧東段,9.76,都市：農
RPROMLKLKIMFFAI97CA,盧東段,4.04,都市：農
RPSNMLOLJIMFFAI28CA,中山段四小段,73.00,都市：住
RPPNMLOLJIMFFAI97CA,車店段,70.00,都市：住
RPWNMLSLJIMFFAI56DA,埤子頭段,.20,都市：住
RPWNMLSLJIMFFAI56DA,埤子頭段,3.40,都市：其他
RPWNMLSLJIMFFAI56DA,埤子頭段,6.40,都市：其他
RPWNMLSLJIMFFAI56DA,埤子頭段,600.96,都市：住
RPWNMLSLJIMFFAI56DA,埤子頭段,1.83,都市：其他
RPWNMLSLJIMFFAI56DA,埤子頭段,1.24,都市：其他
RPWNMLSLJIMFFAI56DA,埤子頭段,1.96,都市：住
RPWNMLSLJIMFFAI56DA,埤子頭段,1.24,都市：住
RPPOMLNLJIMFFAI18EA,港子坪段,93.00,都市：住
RPPOMLNLJIMFFAI18EA,港子坪段,6.40,都市：住
RPOOMLRLJIMFFAI48EA,下路頭段,94.00,都市：住
RPXOMLRLJIMFFAI56CA,遠東段,23.28,都市：住
RPQNMLLLKIMFFAI08EA,下路頭段,82.00,都市：住
RPRNMLRLJIMFFAI68EA,下路頭段,113.00,都市：住
RPPPMLNLJIMFFAI08CA,遠東段,14.46,都市：住
RPSPMLNLJIMFFAI38CA,遠東段,21.05,都市：住
RPXNMLOJKIMFFAI68CA,湖子內段新民小段,246.78,都市：商
RPQOMLRLJIMFFAI48CA,短竹段,.31,都市：住
RPQOMLRLJIMFFAI48CA,短竹段,4.94,都市：住
RPVNMLTLJIMFFAI09CA,彌陀段,140.00,都市：住
RPVNMLTLJIMFFAI09CA,彌陀段,36.96,都市：住
RPVNMLTLJIMFFAI09CA,彌陀段,6.74,都市：住
RPPOMLPKKIMFFAI18CA,新富段五小段,60.00,都市：商
RPTNMLSJKIMFFAI68CA,湖子內段湖美小段,2038.86,都市：工
RPXOMLLKKIMFFAI58CA,竹圍子段,50.00,都市：住
RPVNMLSLJIMFFAI98CA,白川段,70.00,都市：住
RPVNMLSLJIMFFAI98CA,白川段,18.00,都市：住
RPSNMLMJKIMFFAI97CA,玉川段,56.00,都市：住
RPSNMLMJKIMFFAI97CA,玉川段,13.00,都市：其他
RPRNMLTJKIMFFAI58CA,同興段,12.30,都市：住
RPUNMLOKKIMFFAI48CA,湖子內段新民小段,2021.73,都市：商
RPPNMLRLJIMFFAI38DA,中山段五小段,41.00,都市：住
RPPNMLRLJIMFFAI38DA,中山段五小段,6.83,都市：住
RPPNMLRLJIMFFAI38DA,中山段五小段,4.29,都市：住
RPPOMLSLJIMFFAI68EA,台斗坑段,13.18,都市：住
RPUNMLPKKIMFFAI58CA,下埤段,70.65,都市：住
RPUNMLPKKIMFFAI58CA,下埤段,1.69,都市：住
RPOPMLLKKIMFFAI77CA,育人段,144.07,都市：農
RPOPMLLKKIMFFAI77CA,育人段,346.94,都市：農
RPWNMLTLJIMFFAI56CA,北社尾段,82.00,都市：住
RPWNMLOJKIMFFAI58CA,竹圍子段,114.00,都市：住
RPTNMLQKKIMFFAI58CA,太平段,99.00,都市：住
RPWOMLRLJIMFFAI09CA,下路頭段,10.83,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,42.00,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,6.26,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,.50,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,1.22,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,4.08,都市：住
RPOOMLSLJIMFFAI48DA,埤子頭段,6.36,都市：住
RPWOMLTLKIMFFAI76CA,鳥岫段,266.15,都市：農
RPWOMLTLKIMFFAI76CA,鳥岫段,1168.69,都市：農
RPXOMLTLKIMFFAI86CA,太平段,9.65,都市：住
RPUOMLSLJIMFFAI56EA,盧厝段,3.80,都市：其他
RPPNMLRJKIMFFAI18CA,台斗坑段,22.63,都市：住
RPPNMLRJKIMFFAI18CA,台斗坑段,.01,都市：住
RPSNMLSLJIMFFAI68CA,陳厝段,112.25,都市：住
RPSOMLSLJIMFFAI98EA,盧厝段,3.50,都市：其他
RPROMLSLJIMFFAI78DA,埤子頭段,209.99,都市：住
RPROMLSLJIMFFAI78DA,埤子頭段,31.28,都市：住
RPROMLSLJIMFFAI78DA,埤子頭段,2.50,都市：住
RPROMLSLJIMFFAI78DA,埤子頭段,6.08,都市：住
RPROMLSLJIMFFAI78DA,埤子頭段,20.38,都市：住
RPROMLSLJIMFFAI78DA,埤子頭段,31.82,都市：住
RPTNMLOJKIMFFAI28CA,盧厝段,634.50,都市：農
RPVNMLPLKIMFFAI78CA,台斗坑段,.20,都市：住
RPVNMLPLKIMFFAI78CA,台斗坑段,11.48,都市：住
RPVNMLPLKIMFFAI78CA,台斗坑段,7.74,都市：住
RPRNMLSLJIMFFAI58CA,竹圍子段三小段,22.44,都市：住
RPTNMLRLJIMFFAI68CA,白川段,234.00,都市：住
RPTNMLRLJIMFFAI68CA,白川段,1.00,都市：其他
RPUOMLOJKIMFFAI48CA,北湖段,313.00,都市：住
RPRNMLTKKIMFFAI68CA,短竹段,116.00,都市：其他
RPRNMLTKKIMFFAI68CA,短竹段,42.36,都市：其他
RPOPMLRLJIMFFAI38CA,下路頭段,29.47,都市：住
RPSOMLOJKIMFFAI28CA,檜段一小段,134.00,都市：住
RPXNMLTLJIMFFAI66CA,下路頭段,39.00,都市：住
RPPNMLPJKIMFFAI97CA,盧厝段,49.42,都市：住
RPPOMLKMJIMFFAI77CA,北社尾段保安小段,147.00,都市：住
RPTOMLOJKIMFFAI38CA,民族段三小段,45.00,都市：住
RPTOMLOJKIMFFAI38CA,民族段三小段,18.00,都市：住
RPTOMLOKKIMFFAI48CA,遠東段,775.00,都市：工
RPTOMLOKKIMFFAI48CA,遠東段,568.00,都市：農
RPQOMLNKKIMFFAI08CA,湖子內段湖美小段,337.96,都市：住
RPSNMLRJKIMFFAI48CA,劉厝段,63.00,都市：住
RPSNMLRJKIMFFAI48CA,劉厝段,20.14,都市：住
RPVNMLKKKIMFFAI18CA,竹圍子段三小段,136.00,都市：住
RPOOMLQKKIMFFAI18CA,車店段車店小段,203.00,都市：住
RPPNMLOJKIMFFAI87CA,北園段,70.00,都市：住
RPRQMLSKKIMFFAI88CA,車店段車店小段,34.52,都市：住
RPSOMLOKKIMFFAI38CA,遠東段,897.00,都市：工
RPSOMLOKKIMFFAI38CA,遠東段,922.00,都市：農
RPRNMLQKKIMFFAI38CA,竹圍子段,12.51,都市：住
RPWNMLOKKIMFFAI68CA,埤子頭段,21.22,都市：住
RPVNMLRJKIMFFAI78CA,台斗坑段,39.00,都市：商
RPXNMLSLJIMFFAI56CA,長竹段,22.02,都市：住
RPWNMLQKKIMFFAI88CA,太平段,86.00,都市：住
RPWPMLPLKIMFFAI09CA,下路頭段,18.19,都市：住
RPOOMLTLJIMFFAI48CA,興村段,66.00,都市：住
RPPNMLTLJIMFFAI58DA,北園段,312.00,都市：住
RPSOMLKLKIMFFAI08CA,盧東段,.44,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,.39,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,4.43,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,1.83,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,29.66,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,34.52,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,11.97,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,32.40,都市：農
RPSOMLKLKIMFFAI08CA,盧東段,102.92,都市：農
RPOQMLOLKIMFFAI28CA,竹圍子段二小段,14.37,都市：住
RPWNMLLKKIMFFAI38CA,彌陀段,149.00,都市：住
RPQNMLQLKIMFFAI58EA,頂庄段,11.00,都市：農
RPQNMLQLKIMFFAI58EA,頂庄段,72.00,都市：住
RPQNMLQLKIMFFAI58EA,頂庄段,63.00,都市：住
RPPQMLOLKIMFFAI38CA,車店段車店小段,101.00,都市：住
RPTNMLLKKIMFFAI28EA,白川段,34.83,都市：住
RPQNMLKMJIMFFAI77CA,白川段,111.00,都市：住
RPQNMLKMJIMFFAI77CA,白川段,22.69,都市：住
RPROMLOKKIMFFAI28CA,遠東段,11.00,都市：工
RPROMLOKKIMFFAI28CA,遠東段,44.00,都市：工
RPSNMLQKKIMFFAI48CA,車店段車店小段,25.82,都市：住
RPXNMLLKKIMFFAI48CA,彌陀段,123.00,都市：住
RPQNMLLJKIMFFAI67CA,下路頭段,60.00,都市：住
RPUNMLPJKIMFFAI48CA,北社尾段保安小段,85.00,都市：住
RPSQMLSKKIMFFAI98CA,北園段,12.64,都市：住
RPVNMLOJKIMFFAI48CA,中山段三小段,.14,都市：住
RPVNMLOJKIMFFAI48CA,中山段三小段,22.18,都市：住
RPVNMLQKKIMFFAI78CA,短竹段,6.67,都市：住
RPPQMLPLKIMFFAI48CA,遠東段,192.00,都市：工
RPPQMLPLKIMFFAI48CA,遠東段,131.00,都市：工
RPPQMLPLKIMFFAI48CA,遠東段,583.00,都市：工
RPPQMLPLKIMFFAI48CA,遠東段,230.00,都市：工
RPPQMLPLKIMFFAI48CA,遠東段,343.00,都市：工
RPPQMLPLKIMFFAI48CA,遠東段,19.00,都市：工
RPSNMLOJKIMFFAI18CA,埤子頭段,35.00,都市：住
RPSNMLOJKIMFFAI18CA,埤子頭段,79.00,都市：住
RPRNMLRJKIMFFAI38CA,盧厝段,22.69,都市：住
RPRNMLRJKIMFFAI38CA,盧厝段,.01,都市：其他
RPRNMLKMJIMFFAI87CA,玉川段,126.00,都市：住
RPOOMLKMJIMFFAI67CA,短竹段,3.49,都市：住
RPRNMLLJKIMFFAI97EA,短竹段,14.95,都市：住
RPXNMLKMJIMFFAI48CA,埤子頭段,31.32,都市：住
