鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南投市,房地(土地+建物),南投縣南投市信義街1~30號,12.4,住,,,1061102,土地1建物2車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821110,107.9,3,1,2,有,有,2500000,23167,,0.0,0,,RPVNMLLLJIMFFAM68CA
南投市,房地(土地+建物),南投縣南投市府西路181~210號,53.91,住,,,1061024,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0580113,73.04,2,2,1,有,無,2200000,30120,,0.0,0,,RPPNMLNLJIMFFAM28CA
南投市,土地,包尾段691~720地號,621.0,工,,,1061103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20600000,33172,,0.0,0,,RPQNMLNLJIMFFAM38CA
南投市,房地(土地+建物),南投縣南投市文化路137巷2弄1~30號,105.0,住,,,1061023,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840106,176.47,4,2,3,有,無,6360000,36040,,0.0,0,,RPRNMLRJKIMFFAM78CA
南投市,房地(土地+建物),南投縣南投市千秋路303巷31~60號,162.75,,鄉村區,乙種建築用地,1061014,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0691225,86.21,3,2,1,有,無,4600000,53358,,0.0,0,,RPPNMLMKKIMFFAM18CA
南投市,土地,內興段781~810地號,1895.22,,一般農業區,農牧用地,1020630,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18880000,9962,,0.0,0,購買持分土地共有物分割登記後交換分割買賣,RPXNMLPKKIMFFAM66CA
中寮鄉,土地,後寮段451~480地號,475.0,,山坡地保育區,農牧用地,1060928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,362000,762,,0.0,0,,RPQOMLPKKIMFFAM68CA
南投市,土地,內興段781~810地號,147.07,,一般農業區,農牧用地,1061108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,524452,3566,,0.0,0,共有物分割登記後分割交換買賣,RPROMLPKKIMFFAM78CA
南投市,土地,內興段781~810地號,204.79,,,,1061108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,806463,3938,,0.0,0,共有物分割登記後分割交換買賣,RPUOMLPKKIMFFAM09CA
南投市,土地,內興段781~810地號,34.57,,一般農業區,農牧用地,1050802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,14463,,0.0,0,購買持分土地共有物分割登記後交換分割買賣,RPXOMLPKKIMFFAM76CA
草屯鎮,土地,草屯段61~90地號,131.0,其他,,,1060926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8300000,63359,,0.0,0,,RPSOMLOLJIMFFBM88CA
草屯鎮,土地,日新段1201~1230地號,106.0,農,,,1061011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,23585,,0.0,0,,RPRNMLMLJIMFFBM48CA
草屯鎮,房地(土地+建物),南投縣草屯鎮忠孝街287巷1~30號,21.12,住,,,1061102,土地1建物1車位0,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,134.11,3,2,2,有,有,3500000,26098,,0.0,0,,RPSNMLMLJIMFFBM58CA
草屯鎮,房地(土地+建物),南投縣草屯鎮東山路白宮巷1~30號,187.82,,,,1061102,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0651129,80.8,4,2,1,有,無,3880000,48020,,0.0,0,,RPPNMLNLJIMFFBM38CA
埔里鎮,土地,牛眠段541~570地號,3850.65,,特定農業區,農牧用地,1061105,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12230000,3176,,0.0,0,買賣總價含未保存建物一棟,RPRNMLOLJIMFFCM78CA
埔里鎮,房地(土地+建物),南投縣埔里鎮水頭路31~60號,191.04,,特定農業區,甲種建築用地,1061026,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0620201,41.88,2,1,1,有,無,2000000,47755,,0.0,0,親友、員工或其他特殊關係間之交易。受債權債務影響或債務抵償之交易。含增建或未登記建物。,RPVNMLSLJIMFFCM96CA
埔里鎮,房地(土地+建物),南投縣埔里鎮雙吉路31~60號,162.21,,特定農業區,甲種建築用地,1061016,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840713,116.85,3,2,2,有,無,3700000,31665,,0.0,0,,RPSNMLTLJIMFFCM76CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人三街137巷1~30號,9.16,住,,,1061025,土地1建物1車位0,四層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0871231,59.900000000000006,1,1,1,有,有,1480000,24708,,0.0,0,,RPPOMLTLJIMFFCM56CA
仁愛鄉,土地,大同段151~180地號,440.0,,森林區,農牧用地,1061108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,160000,364,,0.0,0,,RPTNMLKMJIMFFCM68CA
埔里鎮,房地(土地+建物),南投縣埔里鎮愛蘭路46巷1~30號,76.46,,鄉村區,乙種建築用地,1060825,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690408,121.27,0,0,2,無,無,3900000,32160,,0.0,0,,RPPNMLOKKIMFFCM58CA
