編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWRMLSLJIMFFBC98CA,深澳段,2.36,都市：住
RPUOMLKMJIMFFBC77CA,延平段,86.00,都市：商
RPSNMLRLJIMFFBC08CA,東明段,22.00,都市：商
RPVOMLMLJIMFFBC97CA,港濱段,21.25,都市：住
RPVOMLMLJIMFFBC97CA,港濱段,9.00,都市：商
RPUNMLNLJIMFFCC97CA,觀音段,15.30,都市：住
RPUNMLNLJIMFFCC97CA,觀音段,.30,都市：住
RPOOMLOLJIMFFCC57CA,源遠段,17.60,都市：住
RPUOMLNLJIMFFCC08CA,麥金段,13.86,都市：住
RPUOMLNLJIMFFCC08CA,麥金段,.02,都市：住
RPUOMLNLJIMFFCC08CA,麥金段,.00,都市：住
RPQNMLRLJIMFFCC97CA,代天府段,36.24,都市：住
RPQNMLRLJIMFFCC97CA,代天府段,.22,都市：其他
RPVNMLRLJIMFFCC48CA,大武崙段內寮小段,29.53,都市：其他
RPQNMLRLJIMFFCC97CA,代天府段,.29,都市：住
RPQNMLRLJIMFFCC97CA,代天府段,.06,都市：其他
RPQNMLRLJIMFFCC97CA,代天府段,.00,都市：住
RPQNMLRLJIMFFCC97CA,代天府段,.14,都市：住
RPQNMLRLJIMFFCC97CA,代天府段,.09,都市：其他
RPSNMLLJKIMFFCC47CA,源遠段,29.12,都市：住
RPPOMLOJKIMFFCC77EA,麥金段,34.18,都市：住
RPVOMLLJKIMFFCC87CA,大武崙段內寮小段,18.46,都市：其他
RPUNMLLKKIMFFCC77CA,新城段,37.70,都市：住
RPUNMLLKKIMFFCC77CA,新城段,6.30,都市：住
RPUNMLLKKIMFFCC77CA,新城段,.13,都市：住
RPQNMLLKKIMFFBC37DA,延年段,28.00,都市：住
RPXNMLLJKIMFFCC97CA,麥金段,18.37,都市：住
RPPOMLLJKIMFFCC27CA,友蚋段港口小段,62.69,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXNMLLJKIMFFCC97CA,麥金段,.02,都市：住
RPXNMLLJKIMFFCC97CA,麥金段,.01,都市：住
RPWNMLLJKIMFFCC87CA,麥金段,13.82,都市：住
RPWNMLLJKIMFFCC87CA,麥金段,.40,都市：其他
RPROMLSLJIMFFCC28CA,溪頭段,174.47,都市：住
RPPQMLKMJIMFFCC57CA,明德段,31.50,都市：住
RPUNMLMLJIMFFCC87CA,武嶺段,2.22,都市：住
