編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQPMLMLJIMFFIF78CC,9,197.88,住家用,鋼筋混凝土造,97年10月30日,二十七層,
RPUNMLLLJIMFFDF48DC,30,148.32,住家用,鋼筋混凝土造,77年3月10日,五層,
RPRQMLMLJIMFFAF28DC,,85.61,住商用,鋼筋混凝土造,,三層,
RPQPMLLLJIMFFEF28CC,9,33.75,住家用,鋼筋混凝土造,97年9月9日,二十九層,
RPQPMLLLJIMFFEF28CC,9,19.58,共有部份,鋼筋混凝土造,97年9月9日,二十九層,
RPUNMLLLJIMFFIF88CC,23,177.10,商業用,鋼筋混凝土造,83年7月16日,八層,
RPUNMLLLJIMFFIF88CC,23,6.83,共有部份,鋼筋混凝土造,83年7月16日,八層,
RPUNMLLLJIMFFIF88CC,23,12.41,共有部份,鋼筋混凝土造,83年7月16日,八層,
RPPOMLLLJIMFFBF87DC,26,146.44,見其他登記事項,見其他登記事項,80年8月30日,二十三層,
RPPOMLLLJIMFFBF87DC,26,30.33,共有部分,見其他登記事項,80年8月30日,二十三層,
RPPOMLLLJIMFFBF87DC,26,31.07,共有部分,見其他登記事項,80年8月30日,二十三層,
RPPOMLLLJIMFFBF87DC,26,697.08,住家用,見其他登記事項,80年8月30日,二十三層,
RPPOMLLLJIMFFBF87DC,26,127.99,共有部分,見其他登記事項,80年8月30日,二十三層,
RPPOMLLLJIMFFBF87DC,26,129.85,共有部分,見其他登記事項,80年8月30日,二十三層,
RPWQMLLLJIMFFBF68CC,32,155.85,住商用,加強磚造,75年1月18日,三層,
RPPPMLLLJIMFFEF18CC,,102.60,住家用,鋼筋混凝土造,,四層,
RPVQMLLLJIMFFBF58CC,16,180.25,見其他登記事項,見其他登記事項,90年8月8日,三層,
RPWNMLMLJIMFFHF09CC,4,30.16,見其他登記事項,見其他登記事項,102年8月13日,十五層,
RPWNMLMLJIMFFHF09CC,4,8.17,見其他登記事項,見其他登記事項,102年8月13日,十五層,
RPWNMLMLJIMFFHF09CC,4,6.02,見其他登記事項,見其他登記事項,102年8月13日,十五層,
RPVNMLMLJIMFFHF98CC,38,82.39,住家用,鋼筋混凝土造,68年10月8日,五層,
RPRNMLMLJIMFFEF28CC,43,83.34,住商用,加強磚造,64年5月17日,三層,
RPROMLMLJIMFFGF58CC,9,84.11,住家用,鋼骨鋼筋混凝土造,97年6月27日,三十六層,
RPROMLMLJIMFFGF58CC,9,47.81,共有部分,鋼骨鋼筋混凝土造,97年6月27日,三十七層,
RPROMLMLJIMFFGF58CC,9,23.92,共有部分,鋼骨鋼筋混凝土造,97年6月27日,三十六層,
RPQOMLMLJIMFFHF58CC,7,42.43,見其他登記事項,見其他登記事項,99年8月27日,十六層,
RPQOMLMLJIMFFHF58CC,7,17.08,見其他登記事項,見其他登記事項,99年8月27日,十八層,
RPOPMLLLJIMFFEF08CC,4,99.79,住家用,鋼筋混凝土造,102年9月9日,十五層,
RPOPMLLLJIMFFEF08CC,4,42.69,見其他登記事項,鋼筋混凝土造,102年9月9日,十五層,
RPQNMLMLJIMFFHF48CC,37,88.34,商業用,鋼筋混凝土造,70年1月7日,五層,
RPQPMLMLJIMFFBF08CC,16,64.87,住家用,鋼筋混凝土造,90年6月11日,十三層,
RPQPMLMLJIMFFBF08CC,16,10.69,共有部分,鋼筋混凝土造,90年6月11日,十三層,
RPQPMLMLJIMFFBF08CC,16,48.78,共有部分,鋼筋混凝土造,90年6月11日,十四層,
RPSQMLMLJIMFFDF58CC,18,242.64,工業用,鋼筋混凝土造,88年12月9日,十層,
RPSQMLMLJIMFFDF58CC,18,19.80,共有部分,鋼筋混凝土造,88年12月9日,十層,
RPSQMLMLJIMFFDF58CC,18,16.68,共有部分,鋼筋混凝土造,88年12月9日,十層,
