編號,車位類別,車位價格,車位面積平方公尺
RPRNMLQLJIMFFAD87CA,坡道平面,1200000,28.33
RPTPMLTLJIMFFAD58CA,坡道平面,1000000,32.55
RPXNMLMKKIMFFAD08CA,坡道平面,1100000,33.40
RPXNMLMKKIMFFAD08CA,坡道平面,1100000,33.40
RPSNMLOKKIMFFAD77CA,坡道平面,950000,33.40
RPXOMLOKKIMFFAD38CA,坡道平面,1050000,33.40
RPPNMLOKKIMFFAD47CA,坡道平面,1050000,33.40
RPOPMLOKKIMFFAD57CA,坡道平面,950000,33.40
RPOPMLOKKIMFFAD57CA,坡道平面,950000,33.40
RPQNMLOKKIMFFAD57CA,坡道平面,1050000,33.40
RPVOMLOKKIMFFAD18CA,坡道平面,950000,33.40
RPQPMLOKKIMFFAD77CA,坡道平面,1050000,33.40
RPWOMLOKKIMFFAD28CA,坡道平面,1150000,33.40
RPOOMLOKKIMFFAD47CA,坡道平面,1050000,33.40
RPWNMLLJKIMFFCD97CA,坡道平面,0,
RPUNMLTLJIMFFCD68CA,坡道平面,0,
RPUNMLTLJIMFFCD68CA,坡道平面,0,
RPVPMLMLJIMFFKD09CA,坡道平面,680000,30.25
RPXNMLOKKIMFFKD66CA,坡道平面,0,28.27
RPSNMLOKKIMFFKD78CA,坡道平面,0,28.27
RPUNMLOKKIMFFKD98CA,坡道平面,0,28.27
RPPOMLOKKIMFFKD58CA,坡道平面,0,28.27
RPVNMLOKKIMFFKD09CA,坡道平面,0,28.27
RPQOMLOKKIMFFKD68CA,坡道平面,0,24.30
RPOOMLOKKIMFFKD48CA,坡道平面,0,28.27
RPXOMLOKKIMFFKD76CA,坡道平面,0,28.27
RPOPMLOKKIMFFKD58CA,坡道平面,0,28.27
RPQPMLOKKIMFFKD78CA,坡道平面,0,28.27
RPVNMLMLJIMFFID78DA,坡道平面,0,
RPUOMLSKKIMFFKD86CA,坡道平面,0,
RPSOMLLKKIMFFKD58CA,坡道平面,0,
RPXOMLTLJIMFFKD27CA,坡道平面,0,
RPXOMLOLJIMFFKD76CA,升降機械,0,
RPQNMLPLJIMFFKD68CA,坡道平面,0,
RPOOMLOKKIMFFHD18CA,一樓平面,0,
RPWNMLTLJIMFFCD88CA,坡道平面,0,24.43
RPXNMLLLKIMFFAD08CA,坡道平面,1050000,27.34
RPXNMLLLKIMFFAD08CA,坡道平面,1050000,27.34
RPROMLLLKIMFFAD57CA,坡道平面,1300000,23.58
RPROMLLLKIMFFAD57CA,坡道平面,1300000,23.58
RPWOMLLLKIMFFAD08CA,坡道平面,950000,27.34
RPWOMLLLKIMFFAD08CA,坡道平面,950000,27.34
RPUOMLLLKIMFFAD87CA,坡道平面,1100000,27.34
RPUOMLLLKIMFFAD87CA,坡道平面,1100000,27.34
RPXOMLLLKIMFFAD18CA,坡道平面,950000,27.34
RPXOMLLLKIMFFAD18CA,坡道平面,950000,27.34
RPOPMLLLKIMFFAD37CA,坡道平面,950000,27.34
RPOPMLLLKIMFFAD37CA,坡道平面,950000,27.34
RPRPMLLLKIMFFAD67CA,坡道平面,1000000,23.58
RPRPMLLLKIMFFAD67CA,坡道平面,1050000,27.34
RPSPMLLLKIMFFAD77CA,坡道平面,1050000,27.34
RPSPMLLLKIMFFAD77CA,坡道平面,1050000,27.34
RPSPMLLLKIMFFAD77CA,坡道平面,1050000,27.34
RPQPMLLLKIMFFAD57CA,坡道平面,1000000,36.05
RPQPMLLLKIMFFAD57CA,坡道平面,950000,27.34
RPTNMLOKKIMFFAD87CA,坡道平面,1050000,33.40
RPXNMLOKKIMFFAD28CA,坡道平面,1050000,33.40
RPROMLNKKIMFFAD67CA,坡道平面,1300000,38.74
RPROMLNKKIMFFAD67CA,坡道平面,1300000,38.74
