編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQPMLNLJIMFFAO98CC,20,17.86,辦公室,鋼筋混凝土造,86年5月20日,十七層,
RPQPMLNLJIMFFAO98CC,20,4.93,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPQPMLNLJIMFFAO98CC,20,2.01,共有部分,鋼筋混凝土造,86年5月20日,十七層,
RPSPMLNLJIMFFAO56CC,,73.52,住家用,鋼筋混凝土造,,五層,
RPSNMLNLJIMFFAO98CC,27,22.15,住家用,鋼筋混凝土造,79年5月3日,五層,
RPWOMLOLJIMFFAO96CC,2,70.48,見其他登記事項,鋼筋混凝土造,104年12月8日,二十七層,
RPWOMLOLJIMFFAO96CC,2,17.36,共有部分,鋼筋混凝土造,104年12月8日,二十七層,
RPWOMLOLJIMFFAO96CC,2,48.88,共有部分,鋼筋混凝土造,104年12月8日,二十七層,
RPSPMLTLJIMFFAO17CC,9,22.30,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPSPMLTLJIMFFAO17CC,9,7.76,見其他登記事項,鋼筋混凝土造,97年9月11日,十三層,
RPSPMLTLJIMFFAO17CC,9,3.82,見其他登記事項,鋼筋混凝土造,97年9月11日,十八層,
RPRPMLNLJIMFFAO09CC,22,32.23,住家用,鋼筋混凝土造,84年7月5日,五層,
RPRPMLNLJIMFFAO09CC,22,7.18,共有部分,鋼筋混凝土造,84年7月5日,五層,
RPQPMLOLJIMFFAO09CC,16,50.03,見其他登記事項,鋼筋混凝土造,90年8月21日,五層,
RPQPMLOLJIMFFAO09CC,16,32.31,共有部分,鋼筋混凝土造,90年8月21日,五層,
RPSOMLTLJIMFFAO07CC,26,141.51,住家用,鋼筋混凝土造,81年1月11日,十層,
RPSOMLTLJIMFFAO07CC,18,32.99,共有部分,鋼筋混凝土造,88年6月2日,十二層,
RPSOMLTLJIMFFAO07CC,18,23.16,共有部分,鋼筋混凝土造,88年6月2日,十二層,
