編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSOMLMLJIMFFAO78CA,仁愛段,104.50,都市：工
RPVNMLNLJIMFFAO09CA,長春段,6.00,都市：其他
RPVNMLNLJIMFFAO09CA,長春段,238.00,都市：其他
RPQPMLSLJIMFFAO66CA,唐高段,24.47,都市：住
RPQPMLSLJIMFFAO66CA,唐高段,.73,都市：住
RPQPMLSLJIMFFAO66CA,唐高段,.48,都市：住
RPXNMLPLJIMFFAO86CA,光武段,13.25,都市：商
RPRNMLNLJIMFFAO68CA,大庄段,61.97,都市：住
RPRNMLNLJIMFFAO68CA,大庄段,10.11,都市：其他
RPRPMLMLJIMFFAO78CA,南湖段,41.36,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPUOMLOLJIMFFAO56CA,曲溪段,58.72,都市：住
RPSPMLSLJIMFFAO86CA,國道段,17.15,都市：商
RPROMLRLJIMFFAO56CA,光復段,63.69,都市：住
RPWNMLPLJIMFFAO76CA,光武段,20.00,都市：商
RPTPMLSLJIMFFAO96CA,國道段,17.00,都市：商
RPUPMLSLJIMFFAO07CA,光武段,18.86,都市：商
RPXNMLMKKIMFFAO56CA,西門段一小段,14.00,都市：商
RPQNMLKMJIMFFAO38CA,中山段三小段,230.00,都市：商
RPXOMLRLJIMFFAO17CA,五福段,34.23,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXOMLRLJIMFFAO17CA,五福段,82.50,非都市：山坡地保育區 ; 非都市編定：丙種建築用地
RPXNMLTJKIMFFAO17CA,國道段,11.42,都市：商
RPPOMLTJKIMFFAO09CA,東明段,12.32,都市：商
RPVNMLTLJIMFFAO17DA,聚吉段,4.57,都市：其他
RPOOMLTJKIMFFAO98CA,唐高段,20.40,都市：其他
RPOOMLTJKIMFFAO98CA,成德段,.60,都市：其他
RPOOMLNLJIMFFAO68EA,光復段,3.12,都市：住
RPUPMLQJKIMFFAO76CA,雅溪段,127.65,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPUPMLQJKIMFFAO76CA,雅溪段,1338.14,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPTOMLRLJIMFFAO86DA,光武段,35.86,都市：住
RPVQMLTKKIMFFAO37CA,北門段,22.76,都市：住
RPUPMLSKKIMFFAO07CA,北門段,22.82,都市：住
RPQPMLNKKIMFFAO78CA,長春段,36.55,都市：住
RPTNMLNLJIMFFAO98DA,光復段,3.12,都市：住
RPPQMLSJKIMFFAO76EA,聚吉段,4.47,都市：商
