編號,車位類別,車位價格,車位面積平方公尺
RPPOMLNLJIMFFAB27CA,坡道平面,0,24.81
RPOPMLOLJIMFFAB37CA,坡道平面,1000000,24.81
RPROMLKMJIMFFAB27CA,坡道機械,0,
RPWNMLNLJIMFFAB87CA,坡道平面,0,36.38
RPUNMLSKKIMFFAB18CA,坡道機械,0,
RPUNMLSKKIMFFAB18CA,坡道機械,0,
RPSNMLQJKIMFFAB67CA,坡道平面,0,33.40
RPOPMLSKKIMFFAB77CA,坡道平面,0,26.71
RPPQMLMLJIMFFBB47CA,坡道平面,1550000,21.92
RPRQMLMLJIMFFBB67CA,坡道平面,1650000,23.91
RPVPMLMLJIMFFBB97CA,坡道平面,1600000,23.91
RPWPMLMLJIMFFBB08CA,坡道平面,1600000,23.91
RPTQMLMLJIMFFBB87CA,坡道平面,1600000,23.91
RPQQMLMLJIMFFBB57CA,坡道平面,1600000,23.91
RPSQMLMLJIMFFBB77CA,坡道平面,1550000,21.92
RPVQMLMLJIMFFBB08CA,坡道平面,1550000,23.91
SPVQMLMLJIMFFBB18CA,坡道平面,1550000,23.91
RPXQMLMLJIMFFBB28CA,坡道平面,1650000,23.91
RPPPMLMLJIMFFBB37CA,坡道平面,0,40.50
RPVOMLMLJIMFFBB87CA,坡道平面,0,33.04
RPWQMLMLJIMFFBB18CA,坡道機械,900000,15.77
RPUOMLNLJIMFFBB87CA,坡道平面,1400000,27.05
RPQRMLMLJIMFFBB67CA,坡道平面,1100000,32.06
RPPRMLMLJIMFFBB57CA,坡道平面,1350000,32.06
RPQPMLRJKIMFFBB87CA,坡道平面,1400000,31.48
RPUOMLRLJIMFFBB28CA,坡道機械,0,
RPXPMLLJKIMFFBB97CA,坡道機械,0,
RPXPMLLJKIMFFBB97CA,坡道機械,0,
RPWQMLLJKIMFFBB97CA,坡道平面,0,29.00
RPOOMLLKKIMFFBB07CA,坡道平面,0,24.81
RPVQMLQJKIMFFBB38CA,坡道平面,0,23.42
RPWOMLMKKIMFFBB97CA,坡道平面,0,
RPOOMLOKKIMFFBB37CA,坡道平面,0,
RPPOMLOKKIMFFBB47CA,坡道平面,0,
RPTQMLNLJIMFFCB08CA,坡道平面,900000,20.16
RPTQMLMLJIMFFCB97CA,坡道機械,0,22.05
RPXNMLOLJIMFFCB28CA,坡道平面,0,32.23
RPXQMLRLJIMFFCB88CA,升降機械,400000,
RPSNMLRLJIMFFCB08CA,坡道平面,0,14.81
RPRPMLOLJIMFFCB87CA,一樓平面,0,
RPQQMLSLJIMFFCB28CA,坡道平面,1800000,31.72
RPTPMLOLJIMFFCB08CA,坡道平面,1500000,31.77
RPTPMLOLJIMFFCB08CA,坡道平面,1500000,31.77
RPSPMLSLJIMFFCB38CA,坡道平面,1020000,31.72
SPWRMLRLJIMFFCB98CA,坡道平面,0,14.57
SPWRMLRLJIMFFCB98CA,坡道平面,0,14.57
RPWRMLRLJIMFFCB88CA,坡道平面,0,14.57
RPWRMLRLJIMFFCB88CA,坡道平面,0,14.57
RPPNMLNKKIMFFCB37CA,坡道平面,0,
RPTNMLRJKIMFFCB08CA,坡道平面,0,29.73
RPTNMLRJKIMFFCB08CA,坡道平面,0,29.73
RPTNMLRJKIMFFCB08CA,坡道平面,0,29.73
RPTRMLPKKIMFFCB38CA,坡道機械,0,29.08
RPQOMLMLJIMFFDB57CA,坡道機械,0,
RPSNMLMKKIMFFDB67CA,坡道平面,1350000,37.35
RPXNMLSJKIMFFDB68CA,坡道平面,1450000,37.35
RPXNMLSJKIMFFDB68CA,坡道平面,1450000,37.35
RPTNMLMKKIMFFDB77CA,坡道平面,1350000,37.35
RPUNMLOLJIMFFFB28CA,坡道平面,750000,34.35
RPXNMLOLJIMFFFB58CA,坡道平面,750000,34.35
RPTNMLOLJIMFFFB18CA,坡道平面,900000,34.35
RPUOMLOLJIMFFFB38CA,坡道平面,750000,34.35
RPRNMLOLJIMFFFB97CA,坡道平面,900000,34.35
RPRPMLOLJIMFFFB18CA,坡道平面,900000,34.35
RPSOMLOLJIMFFFB18CA,坡道平面,750000,34.35
RPVPMLOLJIMFFFB58CA,坡道平面,870000,34.35
RPOQMLOLJIMFFFB97CA,坡道平面,800000,34.35
RPSRMLOLJIMFFFB48CA,坡道平面,750000,34.35
