鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市興達路592巷1~30號,13.72,住,,,1061025,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820618,110.97,3,2,2,有,有,3000000,27034,升降機械,0.0,0,,RPPOMLLLJIMFFAI77CA
嘉義市,房地(土地+建物),嘉義市嘉義市福州七街61~90號,15.16,住,,,1061028,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821026,131.19,3,2,2,有,有,3160000,24087,,0.0,0,,RPXNMLMLJIMFFAI58CA
嘉義市,土地,湖子內段興安小段211~240地號,1225.51,住,,,1061028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,52640000,42954,,0.0,0,,RPQNMLTLJIMFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市蘭州四街61~90號,10.1,住,,,1061027,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820111,54.269999999999996,1,1,1,有,有,1120000,20638,,0.0,0,,RPTNMLTLJIMFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市日新街181~210號,163.0,住,,,1060915,土地1建物3車位0,三層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,1050809,431.14,4,3,5,有,無,29000000,67264,,0.0,0,本棟標的有電梯,RPUNMLLJKIMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市小雅路513巷1~30號,11.22,住,,,1061031,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801213,55.989999999999995,2,1,1,有,有,1700000,30363,,0.0,0,,RPQOMLOJKIMFFAI08CA
嘉義市,房地(土地+建物),嘉義市嘉義市新榮路301~330號,4.88,商,,,1061110,土地2建物1車位0,七層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0821227,41.400000000000006,1,0,1,有,無,1300000,31401,,0.0,0,,RPOOMLLKKIMFFAI67CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市四維路91~120號,13.4,住,,,1061013,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880212,116.17,3,2,2,有,有,3800000,32711,升降機械,0.0,0,,RPRNMLKKKIMFFAI77CA
嘉義市,土地,湖子內段湖美小段241~270地號,1018.5,住,,,1060922,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30809000,30249,,0.0,0,,RPSNMLKKKIMFFAI87CA
嘉義市,房地(土地+建物),嘉義市嘉義市圓福街1~30號,24.54,住,,,1061114,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810828,127.94000000000001,3,2,2,有,有,3250000,25403,,0.0,0,,RPQNMLOJKIMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市彌陀路272巷31~60號,183.71,住,,,1061113,土地3建物2車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1050817,607.03,6,3,7,有,有,33800000,55681,,0.0,0,,RPVNMLTLJIMFFAI09CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新榮路35巷1~30號,36.76,住,,,1061110,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931029,212.85,4,2,2,有,有,6300000,29598,坡道平面,0.0,0,,RPWNMLMLJIMFFAI48CA
嘉義市,房地(土地+建物),嘉義市嘉義市泰瑞一街1~30號,99.0,住,,,1060918,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1051025,204.85,4,3,4,有,無,12000000,58579,,0.0,0,,RPUPMLNLJIMFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市武昌街31~60號,70.0,住,,,1061113,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0661205,71.11,3,2,3,有,無,3000000,42188,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOLJIMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市民樂街1~30號,73.0,住,,,1061106,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0671205,92.07,3,2,2,有,無,7680000,83415,,0.0,0,,RPSNMLOLJIMFFAI28CA
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市大雅路一段368巷91~120號,721.07,農,,,1061107,土地9建物1車位4,全,四層,透天厝,見其他登記事項,見其他登記事項,1050503,543.0600000000001,6,2,7,有,有,53980000,99400,一樓平面,0.0,0,,RPROMLKLKIMFFAI97CA
嘉義市,房地(土地+建物),嘉義市嘉義市高鐵大道61~90號,99.4,住,,,1061025,土地2建物1車位0,一層，二層，三層，四層,四層,店面(店鋪),見其他登記事項,見其他登記事項,1051207,245.19,4,1,5,有,無,25000000,101962,,0.0,0,,RPPOMLNLJIMFFAI18EA
