編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLLJKIMFFBJ08CA,,247.69,住家用,鋼筋混凝土造,106年9月25日,五層,三層 四層 五層 一層 二層
RPVNMLPLJIMFFBJ88CA,2,181.97,住家用,鋼骨鋼筋混凝土造,104年7月31日,三十二層,九層
RPVNMLPLJIMFFBJ88CA,2,146.82,見其他登記事項,鋼骨鋼筋混凝土造,104年7月31日,三十二層,
RPQOMLLJKIMFFBJ97CA,,379.36,見其他登記事項,鋼筋混凝土造,106年9月25日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPXOMLLJKIMFFBJ68CA,1,90.91,住家用,鋼筋混凝土造,105年7月29日,十四層,九層
RPXOMLLJKIMFFBJ68CA,1,98.90,見其他登記事項,鋼筋混凝土造,105年7月29日,十四層,
RPORMLPJKIMFFBJ48CA,24,281.10,農舍,鋼造,83年2月4日,二層,一層 二層
RPROMLQJKIMFFBJ58CA,2,102.51,住家用,鋼筋混凝土造,104年11月16日,十四層,十層
RPROMLQJKIMFFBJ58CA,2,110.32,見其他登記事項,鋼筋混凝土造,104年11月16日,十四層,
RPQNMLMLJIMFFBJ08CA,4,158.12,住家用,鋼筋混凝土造,102年5月13日,十二層,七層
RPQNMLMLJIMFFBJ08CA,4,73.48,見其他登記事項,鋼筋混凝土造,102年5月13日,十二層,
RPQNMLMLJIMFFBJ08CA,4,40.02,見其他登記事項,鋼筋混凝土造,102年5月13日,十二層,
RPPPMLQJKIMFFBJ48CA,5,75.83,住家用,鋼筋混凝土造,101年5月31日,十三層,九層
RPPPMLQJKIMFFBJ48CA,5,50.67,見其他登記事項,鋼筋混凝土造,101年5月31日,十四層,
RPPPMLQJKIMFFBJ48CA,5,17.17,見其他登記事項,鋼筋混凝土造,101年5月31日,十三層,
RPVNMLMKKIMFFBJ58CA,4,122.15,住家用,鋼筋混凝土造,102年10月16日,十五層,三層
RPVNMLMKKIMFFBJ58CA,4,118.45,見其他登記事項,鋼筋混凝土造,102年10月16日,十五層,
