編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLSLJIMFFAA77CA,50,35.11,住家用,加強磚造,56年5月19日,五層,三層
RPXNMLOKKIMFFAA97CA,19,40.72,商業用,鋼筋混凝土造,87年8月19日,十一層,三層
RPXNMLOKKIMFFAA97CA,19,22.83,共有部分,鋼筋混凝土造,87年8月19日,十一層,
RPXNMLOKKIMFFAA97CA,19,41.09,共有部分,鋼筋混凝土造,87年8月19日,十一層,
RPOPMLLLJIMFFAA96CA,39,52.29,住家用,鋼筋混凝土造,68年3月9日,十層,十層
RPOPMLLLJIMFFAA96CA,39,6.06,共有部分,鋼筋混凝土造,68年3月9日,十層,
RPRNMLMLJIMFFBA27CA,10,7.63,共有部分,鋼筋混凝土造,96年8月14日,七層,
RPRNMLMLJIMFFBA27CA,10,57.27,共有部分,鋼筋混凝土造,96年8月14日,七層,
RPXNMLRLJIMFFAA28CA,4,104.25,住家用,鋼筋混凝土造,102年9月27日,十三層,十一層
RPRNMLMLJIMFFBA27CA,10,83.28,住家用,鋼筋混凝土造,96年8月14日,七層,五層
RPRNMLMLJIMFFBA27CA,10,11.23,共有部分,鋼筋混凝土造,96年8月14日,七層,
RPXNMLRLJIMFFAA28CA,4,52.12,見其他登記事項,鋼筋混凝土造,102年9月27日,十三層,
RPXNMLRLJIMFFAA28CA,4,17.73,見其他登記事項,鋼筋混凝土造,102年9月27日,十三層,
RPPNMLMLJIMFFBA07CA,32,134.47,商業用,鋼筋混凝土造,74年10月23日,五層,一層
RPPNMLMLJIMFFBA07CA,32,3.69,共有部分,鋼筋混凝土造,74年10月23日,五層,
RPRQMLSLJIMFFBA18CA,,38.87,住家用,鋼筋混凝土造,,五層,四層
RPRQMLSLJIMFFBA18CA,,8.02,共有部分,鋼筋混凝土造,,五層,
RPPNMLQJKIMFFBA37CA,,26.86,見其他登記事項,預力混凝土造,,十層,九層
RPPNMLQJKIMFFBA37CA,39,4.43,共有部分,預力混凝土造,67年12月15日,十層,
RPPNMLQJKIMFFBA37CA,,3.68,共有部分,預力混凝土造,,十層,
RPVOMLLLJIMFFCA77CA,33,118.46,住家用,鋼筋混凝土造,73年5月24日,七層,四層
RPVOMLLLJIMFFCA77CA,33,20.09,共有部分,鋼筋混凝土造,73年5月24日,七層,
RPSPMLMLJIMFFCA67CA,10,12.11,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPSOMLTKKIMFFBA18CA,26,360.33,商業用,鋼筋混凝土造,80年10月29日,十四層,八層
RPUNMLMLJIMFFCA67CA,37,21.88,共有部分,鋼筋混凝土造,70年1月22日,十四層,
RPSOMLTKKIMFFBA18CA,26,36.99,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPSPMLMLJIMFFCA67CA,10,24.48,住家用,鋼筋混凝土造,97年3月12日,十四層,十層
RPUNMLMLJIMFFCA67CA,37,51.62,住家用,鋼筋混凝土造,70年1月22日,十四層,四層
RPSOMLTKKIMFFBA18CA,26,33.05,見使用執照,鋼筋混凝土造,80年10月29日,十四層,
RPTOMLTKKIMFFBA28CA,26,13.92,商業用,鋼筋混凝土造,80年10月29日,十四層,二層
RPTOMLTKKIMFFBA28CA,26,9.76,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPTOMLTKKIMFFBA28CA,26,2.19,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPTOMLTKKIMFFBA28CA,26,20.16,商業用,鋼筋混凝土造,80年10月29日,十四層,地下一層
RPTOMLTKKIMFFBA28CA,26,20.43,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPTOMLTKKIMFFBA28CA,26,6.93,共有部分,鋼筋混凝土造,80年10月29日,十四層,
RPQNMLOJKIMFFCA37CA,18,167.85,工業用,鋼筋混凝土造,88年9月18日,七層,二層
RPQNMLOJKIMFFCA37CA,18,45.36,共有部分,鋼筋混凝土造,88年9月18日,七層,
RPQNMLOJKIMFFCA37CA,18,48.25,共有部分,鋼筋混凝土造,88年9月18日,七層,
RPQNMLOJKIMFFCA37CA,18,12.81,共有部分,鋼筋混凝土造,88年9月18日,七層,
RPQNMLOJKIMFFCA37CA,18,66.42,共有部分,鋼筋混凝土造,88年9月18日,七層,
RPVOMLTKKIMFFBA48CA,26,698.20,商業用,鋼筋混凝土造,80年10月29日,十四層,十一層
RPVOMLTKKIMFFBA48CA,26,72.76,共有部分,鋼筋混凝土造,80年10月29日,十四層,
