鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區北安路811~840號,0.0,住,,,1061111,土地0建物1車位0,二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991224,43.78,1,1,1,有,有,有,22000,503,,0.0,0,,RPVNMLNLJIMFFCA08CC
內湖區,建物,臺北市內湖區民權東路六段90巷1~30號,0.0,住,,,1061111,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701102,33.17,4,4,4,有,無,有,10500,317,,0.0,0,,RPWNMLNLJIMFFCA18CC
中山區,建物,臺北市中山區長安東路一段52巷1~30號,0.0,商,,,1061101,土地0建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000322,253.3,3,2,2,有,有,有,92000,363,塔式車位,24.27,0,,RPTOMLNLJIMFFCA97CC
內湖區,建物,臺北市內湖區星雲街150巷1~30號,0.0,住,,,1061101,土地0建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),住家用,見使用執照,0870717,152.64,4,2,2,有,有,有,60000,393,,0.0,0,,RPVOMLNLJIMFFCA18CC
中山區,建物,臺北市中山區松江路331~360號,0.0,商,,,1061102,土地0建物1車位0,十層,14,辦公商業大樓,商業用,鋼筋混凝土造,0911120,261.16,0,2,1,有,有,無,110000,421,,0.0,0,,RPXOMLNLJIMFFCA38CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1061103,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,94.14,1,1,1,有,有,有,64000,680,,0.0,0,,RPOPMLNLJIMFFCA57CC
內湖區,建物,臺北市內湖區康寧路三段70巷61~90號,0.0,住,,,1061104,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960710,142.57999999999998,3,2,2,有,有,有,46000,323,,0.0,0,,RPSPMLNLJIMFFCA97CC
內湖區,建物,臺北市內湖區內湖路一段631~660號,0.0,其他,,,1061118,土地0建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,109.63,3,2,2,有,有,有,55000,502,,0.0,0,,RPVPMLNLJIMFFCA28CC
中山區,建物,臺北市中山區松江路1~30號,0.0,商,,,1061110,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0851212,96.97999999999999,0,1,1,有,有,有,50000,516,,0.0,0,,RPWPMLNLJIMFFCA38CC
中山區,建物,臺北市中山區松江路46巷1~30號,0.0,住,,,1061121,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701223,125.9,3,2,2,有,無,無,38000,302,,0.0,0,,RPORMLNLJIMFFCA77CC
信義區,建物,臺北市信義區忠孝東路五段372巷27弄1~30號,0.0,住,,,1061123,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,22.0,0,1,1,有,無,無,30000,1364,,0.0,0,不含稅,RPRNMLNLJIMFFDA77CC
信義區,建物,臺北市信義區松平路99巷1~30號,0.0,住,,,1061114,土地0建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850903,266.55,3,2,2,有,有,無,80000,300,坡道平面,0.0,0,,RPVNMLNLJIMFFDA18CC
北投區,建物,臺北市北投區裕民二路31~60號,0.0,商,,,1061020,土地0建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950630,138.77,3,2,2,有,有,有,60000,432,,0.0,0,,RPSNMLNLJIMFFEA97CC
士林區,建物,臺北市士林區中山北路六段195巷1~30號,0.0,住,,,1061019,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000302,211.23,4,2,2,有,有,有,90000,426,升降機械,6.34,0,,RPUNMLNLJIMFFEA18CC
士林區,建物,臺北市士林區天母西路22巷1~30號,0.0,住,,,1061114,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690819,149.52,4,2,2,有,無,無,33000,221,,0.0,0,,RPVOMLNLJIMFFEA38CC
大安區,建物,臺北市大安區和平東路二段31~60號,0.0,商,,,1061104,土地0建物2車位0,二層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720628,119.46,0,0,0,無,無,無,43000,360,,0.0,0,含租 和平東路二段４９之３號二樓之１,RPPNMLNLJIMFFFA77CC
大安區,建物,臺北市大安區忠孝東路三段241~270號,0.0,商,,,1061109,土地0建物1車位0,一層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0610718,163.13,0,1,1,有,有,無,250000,1533,,0.0,0,,RPXNMLNLJIMFFFA58CC
大安區,建物,臺北市大安區羅斯福路二段91~120號,0.0,商,,,1061110,土地0建物1車位0,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790927,150.14999999999998,0,0,0,無,有,有,80000,533,,0.0,0,,RPOOMLNLJIMFFFA77CC
大安區,建物,臺北市大安區羅斯福路二段91~120號,0.0,商,,,1061110,土地0建物1車位0,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790927,148.22,0,0,0,無,有,有,80000,540,,0.0,0,,RPPOMLNLJIMFFFA87CC
大安區,建物,臺北市大安區信義路四段265巷10弄1~30號,0.0,住,,,1061111,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740109,214.32,4,2,3,有,有,有,55000,257,,0.0,0,,RPROMLNLJIMFFFA08CC
中正區,建物,臺北市中正區水源路31巷1~30號,0.0,住,,,1061104,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0541130,36.54,2,2,2,有,無,有,9000,246,,0.0,0,,RPTNMLNLJIMFFAA67CC
文山區,房地(土地+建物),臺北市文山區興隆路四段121~150號,35.71,住,,,1061117,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,97.94,2,1,1,有,無,有,46000,470,,0.0,0,,RPTNMLOLJIMFFAA77CC
中山區,建物,臺北市中山區南京東路三段181~210號,0.0,商,,,1061026,土地0建物1車位0,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0670517,43.7,1,1,1,有,有,有,25000,572,,0.0,0,僅承租建物1/3面積，租金包含稅金，二代健保補充保費,RPPQMLOLJIMFFCA97DC
大安區,建物,臺北市大安區和平東路一段183巷11弄1~30號,0.0,住,,,1061123,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),,加強磚造,,117.19,3,2,2,有,有,有,41000,350,,0.0,0,,RPRNMLOLJIMFFFA08CC
大安區,建物,臺北市大安區敦化南路一段181~210號,0.0,其他,,,1061114,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0590808,148.04,3,2,2,有,無,有,73500,496,,0.0,0,,RPVNMLOLJIMFFFA48CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1061117,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,66.54,1,1,1,有,無,有,35000,526,,0.0,0,,RPWNMLOLJIMFFFA58CC
北投區,建物,臺北市北投區同德街1~30號,0.0,住,,,1061105,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001114,164.01,4,2,2,有,有,有,45000,274,坡道平面,33.6,0,,RPQNMLOLJIMFFEA87CC
北投區,建物,臺北市北投區光明路181~210號,0.0,其他,,,1061024,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0500510,176.78,0,0,0,無,無,無,150000,849,,0.0,0,整棟做商業使用,RPSNMLOLJIMFFEA08CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1061101,土地0建物1車位1,二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,216.79,3,2,2,有,有,有,73000,337,坡道平面,45.98,0,,RPTOMLOLJIMFFEA28CC
北投區,建物,臺北市北投區裕民二路61~90號,0.0,商,,,1061108,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,173.93,3,2,2,有,有,有,60000,345,,0.0,0,,RPUOMLOLJIMFFEA38CC
士林區,建物,臺北市士林區中山北路六段157巷1~30號,0.0,工,,,1061116,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971002,121.28,3,1,1,有,有,有,62000,511,,0.0,0,,RPTPMLOLJIMFFEA38CC
萬華區,建物,臺北市萬華區西寧南路301~330號,0.0,商,,,1061108,土地0建物1車位0,三層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701,42.760000000000005,1,1,1,有,有,無,19500,456,,0.0,0,,RPQNMLOLJIMFFBA57CC
大同區,建物,臺北市大同區承德路一段31~60號,0.0,商,,,1061113,土地0建物1車位0,九層,12,辦公商業大樓,商業用,鋼筋混凝土造,0721111,179.34,4,0,0,有,有,有,73000,407,,0.0,0,,RPVNMLOLJIMFFBA08CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1061123,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,69.34,1,1,1,有,有,有,47000,678,,0.0,0,,RPQOMLOLJIMFFBA67CC
松山區,建物,臺北市松山區八德路四段91巷3弄1~30號,0.0,住,,,1061102,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751213,120.82,3,2,2,有,有,無,33000,273,,0.0,0,,RPPNMLOLJIMFFDA67CC
松山區,建物,臺北市松山區長安東路二段211~240號,0.0,商,,,1061104,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.52,2,1,1,有,有,有,27000,340,,0.0,0,,RPQNMLOLJIMFFDA77CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,1061104,土地0建物1車位0,五層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971205,27.439999999999998,1,1,1,有,有,有,17000,620,,0.0,0,,RPSNMLOLJIMFFDA97CC
松山區,建物,臺北市松山區民生東路三段113巷7弄1~30號,0.0,住,,,1061109,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680306,33.11,5,5,5,有,有,有,19800,598,,0.0,0,,RPUNMLOLJIMFFDA18CC
松山區,建物,臺北市松山區民族東路721~750號,0.0,住,,,1061114,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720930,149.7,4,2,2,有,有,有,41000,274,,0.0,0,,RPOPMLOLJIMFFDA77CC
信義區,建物,臺北市信義區忠孝東路五段1~30號,0.0,商,,,1061111,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720714,148.11999999999998,2,1,1,有,無,有,35000,236,,0.0,0,,RPPPMLOLJIMFFDA87CC
信義區,建物,臺北市信義區信義路四段391~420號,0.0,商,,,1061121,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,,88.16000000000001,0,0,0,無,有,無,72000,817,,0.0,0,,RPQPMLOLJIMFFDA97CC
松山區,房地(土地+建物),臺北市松山區八德路四段631~660號,13.75,商,,,1061105,土地1建物1車位0,三層,14,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,0980727,127.68,0,0,0,無,有,有,46000,360,,0.0,0,,RPSPMLOLJIMFFDA18CC
松山區,房地(土地+建物),臺北市松山區南京東路五段91~120號,9.01,商,,,1061105,土地1建物1車位0,五層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0661008,73.37,0,0,0,無,有,無,25000,341,,0.0,0,,RPTPMLOLJIMFFDA28CC
中山區,建物,臺北市中山區新生北路二段68巷1~30號,0.0,商,,,1061105,土地0建物1車位0,七層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970813,41.33,1,1,1,有,有,無,19000,460,,0.0,0,,RPPNMLOLJIMFFCA57CC
中山區,建物,臺北市中山區復興北路451~480號,0.0,住,,,1061107,土地0建物1車位0,三層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0910207,48.12,1,1,1,有,有,無,18000,374,,0.0,0,,RPRNMLOLJIMFFCA77CC
中山區,建物,臺北市中山區新生北路二段61~90號,0.0,商,,,1061110,土地0建物1車位0,九層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970925,32.0,1,1,1,有,有,無,18000,563,,0.0,0,,RPSNMLOLJIMFFCA87CC
中山區,建物,臺北市中山區建國北路一段121~150號,0.0,住,,,1061112,土地0建物1車位0,七層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990318,30.51,1,1,1,有,有,無,21000,688,,0.0,0,,RPOOMLOLJIMFFCA57CC
內湖區,房地(土地+建物),臺北市內湖區港華街61~90號,25.04,住,,,1061025,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720620,116.76,2,0,1,有,無,無,31000,266,,0.0,0,,RPROMLOLJIMFFCA87CC
中山區,建物,臺北市中山區新生北路二段62巷1~30號,0.0,商,,,1061123,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,186.8,3,2,2,有,有,有,72500,388,,0.0,0,,RPVOMLOLJIMFFCA28CC
中山區,建物,臺北市中山區南京東路二段181~210號,0.0,住,,,1061101,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990528,180.9,2,2,2,有,有,有,68000,376,坡道平面,0.0,0,,RPOPMLOLJIMFFCA67CC
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷3弄1~30號,8.11,住,,,1061123,土地1建物1車位0,五層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870122,53.75,1,1,1,有,有,無,16000,298,,0.0,0,,RPPPMLOLJIMFFCA77CC
中山區,建物,臺北市中山區南京東路三段48巷31~60號,0.0,住,,,1061121,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930330,217.23,3,2,2,有,無,有,85000,391,坡道平面,49.72,0,,RPRPMLOLJIMFFCA97CC
中山區,建物,臺北市中山區新生北路二段62巷1~30號,0.0,住,,,1061110,土地0建物1車位0,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,111.12,2,1,1,有,有,有,53000,477,,0.0,0,,RPSPMLOLJIMFFCA08CC
中山區,建物,臺北市中山區松江路211~240號,171.28,其他,,,1061113,土地0建物1車位0,十六層,18,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030703,1856.2599999999998,0,0,0,無,有,有,1488028,802,,0.0,0,加值型營業稅外加，由出租人向承租人收取後依法轉繳稅捐機關,RPTPMLOLJIMFFCA18CC
中山區,建物,臺北市中山區農安街1巷31~60號,0.0,商,,,1061110,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050829,126.87,1,2,1,有,有,有,42000,331,,0.0,0,,RPUPMLOLJIMFFCA28CC
中山區,建物,臺北市中山區新生北路二段60巷1~30號,0.0,商,,,1061118,土地0建物1車位0,地下一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0710626,193.03,0,0,0,無,無,有,28000,145,,0.0,0,,RPVPMLOLJIMFFCA38CC
中山區,建物,臺北市中山區合江街55巷1~30號,0.0,住,,,1061123,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980414,65.50999999999999,1,1,1,有,有,有,32000,488,,0.0,0,,RPXQMLOLJIMFFCA68CC
中山區,建物,臺北市中山區松江路64巷1~30號,0.0,,,,1061120,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620804,80.61,3,2,1,有,無,無,27000,335,,0.0,0,,RPORMLOLJIMFFCA87CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1061123,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,50000,751,,0.0,0,,RPPRMLOLJIMFFCA97CC
中山區,建物,臺北市中山區復興北路271~300號,0.0,住,,,1061101,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720309,106.78,3,2,2,有,無,有,40000,375,,0.0,0,,RPQRMLOLJIMFFCA08CC
內湖區,建物,臺北市內湖區民權東路六段123巷1~30號,0.0,商,,,1061123,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0890106,133.67,0,0,0,無,無,無,45000,337,,0.0,0,,RPPNMLPLJIMFFCA67CC
大同區,建物,臺北市大同區南京西路18巷1~30號,0.0,商,,,1061101,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001129,64.34,2,1,1,有,有,有,53000,824,,0.0,0,,RPPNMLPLJIMFFBA57CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1061110,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,118.12,2,1,1,有,有,有,70000,593,,0.0,0,,RPQNMLPLJIMFFBA67CC
萬華區,建物,臺北市萬華區中華路一段114巷1~30號,0.0,商,,,1061121,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0761105,38.66,0,1,1,有,有,無,70000,1811,,0.0,0,,RPRNMLPLJIMFFBA77CC
士林區,建物,臺北市士林區承德路四段61~90號,0.0,住,,,1061121,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,208.53,4,1,2,有,有,有,64000,307,,0.0,0,,RPPNMLPLJIMFFEA87CC
大安區,建物,臺北市大安區延吉街241~270號,199.04,商,,,1061027,土地0建物1車位0,全,2,透天厝,,加強磚造,,199.04,0,0,0,無,無,無,130000,653,,0.0,0,,RPOPMLPLJIMFFFA08CC
松山區,建物,臺北市松山區復興北路151~180號,0.0,商,,,1061117,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,34.41,1,1,1,有,有,無,18000,523,,0.0,0,,RPPNMLQLJIMFFDA87CC
松山區,建物,臺北市松山區光復北路60巷1~30號,0.0,住,,,1061118,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680730,107.63,2,2,2,有,無,有,32000,297,,0.0,0,,RPPOMLRLJIMFFDA08CC
松山區,建物,臺北市松山區南京東路四段151~180號,0.0,商,,,1061116,土地0建物1車位0,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,0730615,101.41999999999999,1,1,1,有,有,無,34000,335,,0.0,0,,RPQOMLRLJIMFFDA18CC
松山區,建物,臺北市松山區光復北路60巷31~60號,0.0,住,,,1061124,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681109,98.11,3,2,2,有,有,有,34000,347,,0.0,0,,RPSOMLRLJIMFFDA38CC
北投區,建物,臺北市北投區石牌路二段343巷1~30號,0.0,住,,,1061105,土地0建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040811,185.13,5,2,3,有,有,無,45000,243,坡道機械,4.9,0,,RPQNMLRLJIMFFEA18CC
士林區,建物,臺北市士林區中山北路七段14巷1~30號,0.0,商,,,1061110,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690430,145.27,3,2,2,有,有,有,65000,447,,0.0,0,,RPUNMLRLJIMFFEA58CC
士林區,建物,臺北市士林區天母東路61~90號,0.0,住,,,1061113,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780524,124.48,3,2,2,有,有,有,72000,578,坡道平面,0.0,0,,RPWNMLRLJIMFFEA78CC
