鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
五結鄉,土地,季寶段211~240地號,263.01,,一般農業區,甲種建築用地,1061103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,9505,,0.0,0,親友、員工或其他特殊關係間之交易。本買賣標的含未登記建物一筆(磚石造.一層.95.20平方公尺.全部)。急買急賣。,RPVNMLNLJIMFFAG28CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路一段151~180號,12.76,,特定農業區,甲種建築用地,1061031,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,50.97,1,1,1,有,有,1950000,38258,,0.0,0,夾層增建,RPRNMLOLJIMFFAG97CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉社區路61~90號,120.9,,特定農業區,甲種建築用地,1061008,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050930,233.22,4,2,5,有,無,10900000,46737,,0.0,0,,RPXNMLQLJIMFFAG78CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路100巷1~30號,108.24,住,,,1061030,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0941214,186.38,3,2,3,有,無,6300000,33802,,0.0,0,,RPUNMLLJKIMFFAG87CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉大吉三路212巷1~30號,81.59,,鄉村區,乙種建築用地,1061024,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690714,92.42,3,2,2,有,無,5850000,63298,,0.0,0,,RPOOMLPJKIMFFAG77CA
員山鄉,土地,隘界一段331~360地號,4651.42,,山坡地保育區,農牧用地,1061114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,967,,0.0,0,,RPVOMLLLJIMFFBG28CA
壯圍鄉,土地,大福一段901~930地號,1761.32,,一般農業區,農牧用地,1061114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2664000,1513,,0.0,0,,RPWOMLLLJIMFFBG38CA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市縣政一街31~60號,57.2,住,,,1061108,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000414,177.4,3,2,2,有,有,5871187,33096,坡道平面,0.0,0,向政府機關承購之案件。,RPUNMLOLJIMFFBG38CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉忠孝路1~30號,5.39,其他,,,1061031,土地2建物1車位0,九層,九層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0711001,36.99,1,1,1,有,有,2200000,59476,,0.0,0,,RPXPMLTLJIMFFBG76CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮濱海路五段451~480號,102.05,住,,,1061108,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0870323,225.17,7,7,1,有,無,11680000,51872,,0.0,0,,RPRNMLMLJIMFFBG97DA
壯圍鄉,土地,五美段91~120地號,20.25,,特定農業區,甲種建築用地,1061106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,11852,,0.0,0,,RPSNMLMLJIMFFBG18EA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮沙成路2巷1~30號,67.78,住,,,1060921,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0641208,106.2,4,1,3,有,無,5300000,49906,,0.0,0,,RPUNMLRLJIMFFBG88EA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路151~180號,32.25,住,,,1061108,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1060703,76.62,3,1,1,有,有,3450000,45027,,0.0,0,,RPQOMLSKKIMFFAG58EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市民權新路451~480號,25.25,住,,,1061106,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871102,159.52,3,2,2,有,有,6000000,37613,,0.0,0,一等親間非屬贈與財產買賣，權利人共二人。,RPSNMLNLJIMFFBG18DA
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市縣政一街1~30號,48.28,住,,,1061108,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000413,182.11,3,2,2,有,有,5679575,31188,坡道平面,0.0,0,向政府機關承購之案件。,RPQNMLOKKIMFFBG97CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市泰山路181~210號,14.67,住,,,1061029,土地2建物1車位0,三層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941011,56.04,1,1,1,有,無,3000000,53533,,0.0,0,,RPWNMLSKKIMFFBG98CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈安路10巷31~60號,130.3,住,,,1061031,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0681108,126.9,3,2,2,有,無,7100000,55950,,0.0,0,,RPQNMLLJKIMFFBG57CA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉七結路53巷1~30號,64.0,,特定農業區,甲種建築用地,1061013,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701226,105.3,3,2,2,有,無,4390000,41690,,0.0,0,,RPVNMLLJKIMFFBG08CA
