編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOOMLKMJIMFFAU88CA,國興段,545.82,非都市：特定農業區 ; 非都市編定：農牧用地
RPXNMLNLJIMFFAU27CA,林森段,37.00,都市：商
RPPNMLNLJIMFFAU09CA,莊敬段,91.00,都市：住
RPXNMLNLJIMFFAU27CA,林森段,65.00,都市：商
RPOOMLPKKIMFFAU66CA,古魯社段,2500.03,都市：農
RPOOMLMLJIMFFAU98CA,林森段,68.00,都市：住
RPPOMLMLJIMFFAU09CA,天佑段,92.87,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSNMLOLJIMFFAU86CA,莊敬段,22.38,都市：住
RPRNMLNLJIMFFCU86CA,卓樂段,90.00,非都市：鄉村區 ; 非都市編定：乙種建築用地
RPSOMLMLJIMFFAU76CA,富國段,19.96,都市：住
RPVOMLTLJIMFFAU77CA,富國段,7.95,都市：商
RPQPMLOLJIMFFAU86CA,光華段二小段,152.10,非都市：工業區 ; 非都市編定：丁種建築用地
RPUNMLRJKIMFFAU37DA,林森段,15.84,都市：商
RPSNMLNLJIMFFBU86CA,兆豐段,3866.15,非都市：一般農業區 ; 非都市編定：農牧用地
RPSNMLNLJIMFFBU86CA,兆豐段,122.70,非都市：一般農業區 ; 非都市編定：農牧用地
RPTNMLMLJIMFFAU76CA,碧雲段,70.00,都市：住
RPTNMLKLKIMFFAU66CA,稻香段,500.00,都市：農
RPUOMLRJKIMFFAU57EA,仁廉段,95.00,都市：商
RPUOMLRJKIMFFAU57EA,仁廉段,11.00,都市：其他
RPVNMLNKKIMFFAU07CA,光中段,732.45,非都市：一般農業區 ; 非都市編定：農牧用地
RPXOMLRJKIMFFAU67CA,福吉段,214.03,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWNMLRLJIMFFAU57CA,精鐘段,6860.86,非都市：山坡地保育區 ; 非都市編定：林業用地
RPXNMLOKKIMFFAU37CA,國風段,68.00,都市：住
RPPNMLPLJIMFFAU66CA,上月段,1826.81,非都市：山坡地保育區 ; 非都市編定：農牧用地
RPTPMLSKKIMFFAU57CA,仁恥段,197.00,都市：住
RPROMLKLKIMFFAU56CA,福祥段,88.00,都市：住
RPVNMLNLJIMFFAU07CA,裕民段,651.00,都市：住
RPPNMLSLJIMFFAU07DA,樹人段,16.27,都市：商
RPPNMLSLJIMFFAU07DA,樹人段,15.17,都市：住
RPROMLNKKIMFFAU76CA,富國段,22.80,都市：住
RPTNMLOLJIMFFAU96CA,碧雲段,65.38,都市：其他
RPROMLSJKIMFFAU17CA,豐東段,2935.00,非都市：一般農業區 ; 非都市編定：農牧用地
RPROMLSJKIMFFAU17CA,豐東段,761.95,非都市：一般農業區 ; 非都市編定：農牧用地
RPTOMLRLJIMFFAU37CA,帛士林段,1813.15,非都市：一般農業區 ; 非都市編定：農牧用地
RPWNMLNLJIMFFAU17CA,四維段,112.23,都市：農
RPWNMLNLJIMFFAU17CA,四維段,42.02,都市：農
RPWNMLNLJIMFFAU17CA,四維段,8.14,都市：農
RPWNMLNLJIMFFAU17CA,四維段,18.47,都市：農
RPWNMLNLJIMFFAU17CA,四維段,17.53,都市：農
RPWNMLNLJIMFFAU17CA,四維段,10.51,都市：農
RPSOMLRLJIMFFAU27CA,富國段,17.17,都市：住
