編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPOOMLOLJIMFFDA57CB,吳興段二小段,6.53,都市：住
RPPOMLOLJIMFFDA67CB,吳興段二小段,4.68,都市：住
RPOOMLOLJIMFFDA57CB,吳興段二小段,6.53,都市：住
RPPOMLOLJIMFFDA67CB,吳興段二小段,4.68,都市：住
RPOOMLOLJIMFFDA57CB,吳興段二小段,6.53,都市：住
RPPOMLOLJIMFFDA67CB,吳興段二小段,4.68,都市：住
RPOOMLOLJIMFFDA57CB,吳興段二小段,6.53,都市：住
RPPOMLOLJIMFFDA67CB,吳興段二小段,4.68,都市：住
RPQOMLOLJIMFFDA77CB,吳興段二小段,6.92,都市：住
RPQOMLOLJIMFFDA77CB,吳興段二小段,6.92,都市：住
RPQOMLOLJIMFFDA77CB,吳興段二小段,6.92,都市：住
RPQOMLOLJIMFFDA77CB,吳興段二小段,6.92,都市：住
RPROMLOLJIMFFDA87CB,吳興段二小段,6.53,都市：住
RPROMLOLJIMFFDA87CB,吳興段二小段,6.53,都市：住
RPROMLOLJIMFFDA87CB,吳興段二小段,6.53,都市：住
RPROMLOLJIMFFDA87CB,吳興段二小段,6.53,都市：住
RPSOMLOLJIMFFDA97CB,吳興段二小段,4.74,都市：住
RPSOMLOLJIMFFDA97CB,吳興段二小段,4.74,都市：住
RPSOMLOLJIMFFDA97CB,吳興段二小段,4.74,都市：住
RPSOMLOLJIMFFDA97CB,吳興段二小段,4.74,都市：住
